row_label_raw,row_label_full,- Công ty CP Formach,TP. Hà Nội,"27,78%","Chế tạo máy gia công gỗ, chế biến gỗ",numeric__TP. Hà Nội,"numeric__27,78%","numeric__Chế tạo máy gia công gỗ, chế biến gỗ"
- Công ty CP Gỗ lạng Buôn Ma Thuột,- Công ty CP Gỗ lạng Buôn Ma Thuột,- Công ty CP Gỗ lạng Buôn Ma Thuột,Tỉnh Đắk Lắk,"30,00%","Khai thác và sơ chế gỗ, chế biến lâm sản",,0.3,
- Công ty CP Kon Hà Nùng,- Công ty CP Kon Hà Nùng,- Công ty CP Kon Hà Nùng,Tỉnh Gia Lai,"30,00%","Trồng rừng, chế biến gỗ",,0.3,
- Công ty CP Lâm đặc sản Mây tre xuất khẩu,- Công ty CP Lâm đặc sản Mây tre xuất khẩu,- Công ty CP Lâm đặc sản Mây tre xuất khẩu,TP. Hà Nội,"35,00%",Chế biến gỗ và lâm sản,,0.35,
- Công ty CP Lâm nghiệp 19,- Công ty CP Lâm nghiệp 19,- Công ty CP Lâm nghiệp 19,Tỉnh Bình Định,"30,00%",Chế biến gỗ,,0.3,
- Công ty CP Lâm nghiệp Miền Đông,- Công ty CP Lâm nghiệp Miền Đông,- Công ty CP Lâm nghiệp Miền Đông,TP. Hồ Chí Minh,"30,00%","Sản xuất, mua bán nông lâm sản",,0.3,
- Công ty CP Lâm sản Forprodex,- Công ty CP Lâm sản Forprodex,- Công ty CP Lâm sản Forprodex,TP. Hà Nội,"27,25%","Kinh doanh nông lâm hải sản, chế biến",,0.2725,
,,,TP. Hà Nội,"30,00%","Khai thác, sản xuất, chế biến, mua bán và xuất nhập khẩu nông sản, lâm sản",,0.3,
- Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội,- Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội,- Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội,,,,,,
- Công ty CP Thương mại Lâm sản Hà Nội,- Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội > - Công ty CP Thương mại Lâm sản Hà Nội,- Công ty CP Thương mại Lâm sản Hà Nội,TP. Hà Nội,"30,00%","Kinh doanh nông, lâm, hải sản",,0.3,
