row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,VND,VND,,
"Lỗ từ nhượng bán, thanh lý tài sản cố định","Lỗ từ nhượng bán, thanh lý tài sản cố định","Lỗ từ nhượng bán, thanh lý tài sản cố định",-,55.032.133.092,,55032133092.0
Xử lý công nợ tồn động,Xử lý công nợ tồn động,Xử lý công nợ tồn động,-,132.072.015,,132072015.0
"Các khoản tiền phạt về thuế, lãi chậm nộp bảo hiểm","Các khoản tiền phạt về thuế, lãi chậm nộp bảo hiểm","Các khoản tiền phạt về thuế, lãi chậm nộp bảo hiểm",84.439.963,31.738.605,84439963.0,31738605.0
Điều chỉnh tăng số thuế phải nộp của Chi nhánh Tổng Công ty tại Đà Nẵng (đã giải thể năm 2007) theo Biên bản kiểm tra thuế,Điều chỉnh tăng số thuế phải nộp của Chi nhánh Tổng Công ty tại Đà Nẵng (đã giải thể năm 2007) theo Biên bản kiểm tra thuế,Điều chỉnh tăng số thuế phải nộp của Chi nhánh Tổng Công ty tại Đà Nẵng (đã giải thể năm 2007) theo Biên bản kiểm tra thuế,-,4.630.427.277,,4630427277.0
Chi phí chuyển nhượng dự án nhà máy sản xuất chế biến lâm sản và đảm gỗ,Chi phí chuyển nhượng dự án nhà máy sản xuất chế biến lâm sản và đảm gỗ,Chi phí chuyển nhượng dự án nhà máy sản xuất chế biến lâm sản và đảm gỗ,-,500.000.000,,500000000.0
"Hỗ trợ Công ty Lâm nghiệp Hà Tĩnh chi phí chăm sóc, quản lý bảo vệ rừng","Hỗ trợ Công ty Lâm nghiệp Hà Tĩnh chi phí chăm sóc, quản lý bảo vệ rừng","Hỗ trợ Công ty Lâm nghiệp Hà Tĩnh chi phí chăm sóc, quản lý bảo vệ rừng",135.563.200,243.276.700,135563200.0,243276700.0
Chi phí sửa chữa nhà kho số 32 Đại Từ,Chi phí sửa chữa nhà kho số 32 Đại Từ,Chi phí sửa chữa nhà kho số 32 Đại Từ,482.442.726,-,482442726.0,
"Chi phí đầu tư rừng trồng năm 2005,2011,2012","Chi phí đầu tư rừng trồng năm 2005,2011,2012","Chi phí đầu tư rừng trồng năm 2005,2011,2012",-,1.821.279.827,,1821279827.0
Chi phí giảm giá trị rừng ngân sách,Chi phí giảm giá trị rừng ngân sách,Chi phí giảm giá trị rừng ngân sách,-,6.284.830.887,,6284830887.0
Chi phí khấu hao nhà máy ván dăm,Chi phí khấu hao nhà máy ván dăm,Chi phí khấu hao nhà máy ván dăm,-,1.729.419.498,,1729419498.0
Chi phí khác,Chi phí khác,Chi phí khác,769.958.822,2.648.335.088,769958822.0,2648335088.0
,,,1.472.404.711,73.053.512.989,1472404711.0,73053512989.0
