row_label_raw,row_label_full,- Công ty CP Lâm đặc sản và Xuất nhập khẩu Hà Tĩnh,Tỉnh Hà Tĩnh,"85,00%","Thu mua, khai thác, chế biến lâm sản xuất khẩu và tiêu thụ nội địa;",numeric__Tỉnh Hà Tĩnh,"numeric__85,00%","numeric__Thu mua, khai thác, chế biến lâm sản xuất khẩu và tiêu thụ nội địa;"
- Công ty CP Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,- Công ty CP Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,- Công ty CP Sản xuất và Xuất nhập khẩu Lâm sản Sài Gòn,TP Hồ Chí Minh,"51,69%",Sản xuất sản phẩm khác từ gỗ,,0.5169,
- Công ty CP Vinafor Đà Nẵng,- Công ty CP Vinafor Đà Nẵng,- Công ty CP Vinafor Đà Nẵng,TP Đà Nẵng,"51,01%","Bán buôn nông, lâm sản nguyên liệu",,0.5101,
- Công ty CP Giống Lâm nghiệp vùng Bắc Trung Bộ,- Công ty CP Giống Lâm nghiệp vùng Bắc Trung Bộ,- Công ty CP Giống Lâm nghiệp vùng Bắc Trung Bộ,Tỉnh Quảng Bình,"73,04%","Sản xuất, cung ứng các loại hạt giống, cây giống",,0.7304,
- Công ty CP Giống Lâm nghiệp vùng Tây Nguyên,- Công ty CP Giống Lâm nghiệp vùng Tây Nguyên,- Công ty CP Giống Lâm nghiệp vùng Tây Nguyên,Tỉnh Lâm Đồng,"51,00%","Sản xuất, cung ứng các loại hạt giống, cây giống",,0.51,
- Công ty CP Giống Lâm nghiệp vùng Đông Bắc,- Công ty CP Giống Lâm nghiệp vùng Đông Bắc,- Công ty CP Giống Lâm nghiệp vùng Đông Bắc,Tỉnh Lạng Sơn.,"67,69%","Sản xuất, cung ứng các loại hạt giống, cây giống.",,0.6769,
- Công ty CP Vinafor Vinh,- Công ty CP Vinafor Vinh,- Công ty CP Vinafor Vinh,Tỉnh Nghệ An,"63,21%","Chế biến gỗ, lâm sản",,0.6321,
- Công ty CP Vinafor Tây Nguyên,- Công ty CP Vinafor Tây Nguyên,- Công ty CP Vinafor Tây Nguyên,Tỉnh Đắk Lắk,"68,58%","Xây dựng công trình dân dụng, công nghiệp",,0.6858,
- Công ty TNHH MTV Lâm nghiệp Lộc Bình,- Công ty TNHH MTV Lâm nghiệp Lộc Bình,- Công ty TNHH MTV Lâm nghiệp Lộc Bình,Tỉnh Lạng Sơn,"100,00%",Trồng rừng; khai thác rừng trồng,,1.0,
- Công ty TNHH MTV Lâm nghiệp Đình Lập,- Công ty TNHH MTV Lâm nghiệp Đình Lập,- Công ty TNHH MTV Lâm nghiệp Đình Lập,Tỉnh Lạng Sơn,"100,00%",Trồng rừng; khai thác rừng trồng,,1.0,
