row_label_raw,row_label_full,col_0,Tỷ lệ,Số tiền,numeric__Tỷ lệ,numeric__Số tiền
,,,%,VND,,
Kết quả kinh doanh sau thuế,Kết quả kinh doanh sau thuế,Kết quả kinh doanh sau thuế,,158.878.371.708,,158878371708.0
Trích Quỹ Đầu tư phát triển,Trích Quỹ Đầu tư phát triển,Trích Quỹ Đầu tư phát triển,30%,47.663.511.512,0.3,47663511512.0
Trích Quỹ Khen thưởng Phúc lợi,Trích Quỹ Khen thưởng Phúc lợi,Trích Quỹ Khen thưởng Phúc lợi,,15.656.945.480,,15656945480.0
Trích Quỹ thưởng Ban điều hành,Trích Quỹ thưởng Ban điều hành,Trích Quỹ thưởng Ban điều hành,,598.500.000,,598500000.0
LN còn lại nộp NSNN,LN còn lại nộp NSNN,LN còn lại nộp NSNN,,94.959.414.716,,94959414716.0
