row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
- Công ty Cổ phần Vinafor Tây Nguyên,a) Ngắn hạn > - Công ty Cổ phần Vinafor Tây Nguyên,- Công ty Cổ phần Vinafor Tây Nguyên,558.180.274,558.180.274,558180274.0,558180274.0
- Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,a) Ngắn hạn > - Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,- Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,10.000.000.000,-,10000000000.0,
- Công ty TNHH MTV Lâm nghiệp Ba tơ,a) Ngắn hạn > - Công ty TNHH MTV Lâm nghiệp Ba tơ,- Công ty TNHH MTV Lâm nghiệp Ba tơ,6.000.000.000,-,6000000000.0,
- Công ty TNHH MTV Lâm nghiệp Hòa bình,a) Ngắn hạn > - Công ty TNHH MTV Lâm nghiệp Hòa bình,- Công ty TNHH MTV Lâm nghiệp Hòa bình,2.150.000.000,-,2150000000.0,
- Công ty TNHH MTV Lâm nghiệp Lộc Bình,a) Ngắn hạn > - Công ty TNHH MTV Lâm nghiệp Lộc Bình,- Công ty TNHH MTV Lâm nghiệp Lộc Bình,378.000.000,-,378000000.0,
- Công ty TNHH MTV Lâm nghiệp Đình Lập,a) Ngắn hạn > - Công ty TNHH MTV Lâm nghiệp Đình Lập,- Công ty TNHH MTV Lâm nghiệp Đình Lập,3.060.000.000,-,3060000000.0,
,,,22.146.180.274,558.180.274,22146180274.0,558180274.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
- Công ty Cổ phần Phước Hưng,b) Dài hạn > - Công ty Cổ phần Phước Hưng,- Công ty Cổ phần Phước Hưng,4.000.000.000,8.000.000.000,4000000000.0,8000000000.0
- Công ty Cổ phần giống Lâm nghiệp vùng Đông Bắc,b) Dài hạn > - Công ty Cổ phần giống Lâm nghiệp vùng Đông Bắc,- Công ty Cổ phần giống Lâm nghiệp vùng Đông Bắc,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0
- Công ty TNHH SX NLG Việt Nhật Vũng Áng,b) Dài hạn > - Công ty TNHH SX NLG Việt Nhật Vũng Áng,- Công ty TNHH SX NLG Việt Nhật Vũng Áng,5.742.080.000,6.840.960.000,5742080000.0,6840960000.0
- Công ty TNHH Việt Nhật chế biến gỗ và đảm gỗ Dung Quất,b) Dài hạn > - Công ty TNHH Việt Nhật chế biến gỗ và đảm gỗ Dung Quất,- Công ty TNHH Việt Nhật chế biến gỗ và đảm gỗ Dung Quất,14.104.656.900,14.665.308.000,14104656900.0,14665308000.0
- Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,b) Dài hạn > - Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,- Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,57.420.800.000,54.727.680.000,57420800000.0,54727680000.0
,,,83.267.536.900,86.233.948.000,83267536900.0,86233948000.0
