row_label_raw,row_label_full,col_0,Vốn đầu tư của CSH,Chênh lệch đánh giá lại tài sản,Chênh lệch tỷ giá hối đoái,Quỹ đầu tư phát triển,Quỹ hỗ trợ sắp xếp doanh,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của CSH,numeric__Chênh lệch đánh giá lại tài sản,numeric__Chênh lệch tỷ giá hối đoái,numeric__Quỹ đầu tư phát triển,numeric__Quỹ hỗ trợ sắp xếp doanh,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
Giảm lãi tiền gửi quỹ hộ trợ sắp xếp doanh nghiệp sau thời điểm XDGTDN,Giảm lãi tiền gửi quỹ hộ trợ sắp xếp doanh nghiệp sau thời điểm XDGTDN,Giảm lãi tiền gửi quỹ hộ trợ sắp xếp doanh nghiệp sau thời điểm XDGTDN,-,-,-,-,(2.428.905.506),-,(2.428.905.506),,,,,-2428905506.0,,-2428905506.0
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,-,-,-,47.663.511.512,-,(63.918.956.992),(16.255.445.480),,,,47663511512.0,,-63918956992.0,-16255445480.0
Nộp lợi nhuận vào NSNN,Nộp lợi nhuận vào NSNN,Nộp lợi nhuận vào NSNN,-,-,-,-,-,(94.959.414.716),(94.959.414.716),,,,,,-94959414716.0,-94959414716.0
Kết chuyển đánh giá CLTG,Kết chuyển đánh giá CLTG,Kết chuyển đánh giá CLTG,-,-,(1.037.973.543),-,-,-,(1.037.973.543),,,-1037973543.0,,,,-1037973543.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,2.007.131.759.730,1.257.554.322.375,-,237.982.268.815,-,-,3.502.668.350.920,2007131759730.0,1257554322375.0,,237982268815.0,,,3502668350920.0
