row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,9.907.586.928,3.197.518.020,9907586928.0,3197518020.0
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,140.497.218.241,229.709.261.795,140497218241.0,229709261795.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",312.791.896.345,203.808.329.376,312791896345.0,203808329376.0
Lãi chênh lệch tỷ giá phát sinh,Lãi chênh lệch tỷ giá phát sinh,Lãi chênh lệch tỷ giá phát sinh,7.156.648.121,8.420.159.976,7156648121.0,8420159976.0
Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lãi chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,23.473.878.349,10.982.042.042,23473878349.0,10982042042.0
"Lãi thanh lý các khoản đầu tư ngắn hạn, dài hạn khác","Lãi thanh lý các khoản đầu tư ngắn hạn, dài hạn khác","Lãi thanh lý các khoản đầu tư ngắn hạn, dài hạn khác",18.512.018.000,113.918.832.118,18512018000.0,113918832118.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,,1.059.760.439,,1059760439.0
Cộng,Cộng,Cộng,512.339.245.984,571.095.903.766,512339245984.0,571095903766.0
