row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày06/4/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày06/4/2018
Chi phí tư vấn tái cấu trúc,Chi phí tư vấn tái cấu trúc,Chi phí tư vấn tái cấu trúc,48.762.169.973,50.330.292.133,48762169973.0,50330292133.0
Thương hiệu Sông Đà (ii),Thương hiệu Sông Đà (ii),Thương hiệu Sông Đà (ii),10.664.870.228,14.219.826.965,10664870228.0,14219826965.0
Chi phí quản lý Ban điều hành,Chi phí quản lý Ban điều hành,Chi phí quản lý Ban điều hành,17.557.903.966,12.343.204.362,17557903966.0,12343204362.0
Chi phí công cụ dụng cụ,Chi phí công cụ dụng cụ,Chi phí công cụ dụng cụ,12.270.001,682.819.104,12270001.0,682819104.0
Thuế sử dụng đất phi nông nghiệp - G10,Thuế sử dụng đất phi nông nghiệp - G10,Thuế sử dụng đất phi nông nghiệp - G10,61.013.718,81.351.624,61013718.0,81351624.0
Các chi phí trả trước dài hạn khác,Các chi phí trả trước dài hạn khác,Các chi phí trả trước dài hạn khác,5.878.970,119.983.212,5878970.0,119983212.0
Cộng,Cộng,Cộng,77.064.106.856,77.777.477.400,77064106856.0,77777477400.0
