row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,800.842.398.454,1.298.543.746.320,800842398454.0,1298543746320.0
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,299.367.882.779,356.093.480.475,299367882779.0,356093480475.0
Doanh thu bán thiết bị,Doanh thu bán thiết bị,Doanh thu bán thiết bị,95.061.976.534,321.789.282.418,95061976534.0,321789282418.0
Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,63.412.889.693,68.939.741.170,63412889693.0,68939741170.0
Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,40.483.328.895,53.561.618.332,40483328895.0,53561618332.0
Cộng,Cộng,Cộng,1.299.168.476.355,2.098.927.868.715,1299168476355.0,2098927868715.0
