row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Lãi vay nhập gốc,Lãi vay nhập gốc,Lãi vay nhập gốc,,39.871.170.019,,39871170019.0
Lãi cho vay nhập gốc,Lãi cho vay nhập gốc,Lãi cho vay nhập gốc,47.890.562.774,64.334.089.984,47890562774.0,64334089984.0
Thu hồi tiền cho vay bằng bù trừ công nợ,Thu hồi tiền cho vay bằng bù trừ công nợ,Thu hồi tiền cho vay bằng bù trừ công nợ,,23.986.134.476,,23986134476.0
