row_label_raw,row_label_full,col_0,Năm nay,numeric__Năm nay
Khu vực trong nước,Khu vực trong nước,Khu vực trong nước,861.472.688.722,861472688722.0
Khu vực nước ngoài,Khu vực nước ngoài,Khu vực nước ngoài,437.695.787.633,437695787633.0
Cộng,Cộng,Cộng,1.299.168.476.355,1299168476355.0
