row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,128.320.715.040,236.897.578.132,128320715040.0,236897578132.0
Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,97.588.709.200,142.751.267.236,97588709200.0,142751267236.0
Lỗ chênh lệch tỷ giá phát sinh,Lỗ chênh lệch tỷ giá phát sinh,Lỗ chênh lệch tỷ giá phát sinh,31.352.185.895,8.286.577.713,31352185895.0,8286577713.0
Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,29.799.156.188,,29799156188.0
Phí lưu ký chứng khoán,Phí lưu ký chứng khoán,Phí lưu ký chứng khoán,,3.139.974.411,,3139974411.0
Dự phòng giảm giá các khoản đầu tư dài hạn,Dự phòng giảm giá các khoản đầu tư dài hạn,Dự phòng giảm giá các khoản đầu tư dài hạn,179.962.834.592,,179962834592.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,787.199.992,1.739.541.551,787199992.0,1739541551.0
Cộng,Cộng,Cộng,438.011.644.719,422.614.095.231,438011644719.0,422614095231.0
