row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Lỗ thanh lý tài sản cố định,Lỗ thanh lý tài sản cố định,Lỗ thanh lý tài sản cố định,,323.165.623,,323165623.0
Chi phí tưới nước chống bụi,Chi phí tưới nước chống bụi,Chi phí tưới nước chống bụi,,309.835.632,,309835632.0
Phạt nộp chậm thuế,Phạt nộp chậm thuế,Phạt nộp chậm thuế,1.055.331.745,,1055331745.0,
Phạt chậm nộp lợi nhuận về NSNN,Phạt chậm nộp lợi nhuận về NSNN,Phạt chậm nộp lợi nhuận về NSNN,2.526.966.305,,2526966305.0,
Phạt hành chính,Phạt hành chính,Phạt hành chính,72.736.219,,72736219.0,
Phí y tế và bảo vệ công trình,Phí y tế và bảo vệ công trình,Phí y tế và bảo vệ công trình,1.268.262.933,1.384.047.967,1268262933.0,1384047967.0
Phí chuyển tiền,Phí chuyển tiền,Phí chuyển tiền,25.167.504,47.934.163,25167504.0,47934163.0
Chi phí khác,Chi phí khác,Chi phí khác,,1.199.375.800,,1199375800.0
Cộng,Cộng,Cộng,4.948.464.706,3.264.359.185,4948464706.0,3264359185.0
