row_label_raw,row_label_full,col_0,Từ ngày 06/4/2018đến 31/12/2018,Năm 2017,numeric__Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm 2017
Giá vốn của hợp đồng xây dựng,Giá vốn của hợp đồng xây dựng,Giá vốn của hợp đồng xây dựng,774.809.381.912,1.274.513.451.636,774809381912.0,1274513451636.0
Giá vốn kinh doanh điện,Giá vốn kinh doanh điện,Giá vốn kinh doanh điện,299.367.882.779,356.093.480.475,299367882779.0,356093480475.0
Giá vốn thiết bị,Giá vốn thiết bị,Giá vốn thiết bị,95.061.976.534,321.789.282.418,95061976534.0,321789282418.0
Giá vốn cho thuê văn phòng,Giá vốn cho thuê văn phòng,Giá vốn cho thuê văn phòng,53.986.202.238,43.109.490.626,53986202238.0,43109490626.0
Giá vốn dịch vụ khác,Giá vốn dịch vụ khác,Giá vốn dịch vụ khác,14.036.178.360,10.277.808.973,14036178360.0,10277808973.0
Cộng,Cộng,Cộng,1.237.261.621.823,2.005.783.514.128,1237261621823.0,2005783514128.0
