row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày06/4/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày06/4/2018
Dollar Mỹ (USD),Dollar Mỹ (USD),Dollar Mỹ (USD),"5.867,76","244.536,12",5867.76,244536.12
Euro (EUR),Euro (EUR),Euro (EUR),"0,01",,0.01,
Yên Nhật (¥),Yên Nhật (¥),Yên Nhật (¥),"6,00",,6.0,
