row_label_raw,row_label_full,col_0,31/12/2020VND,01/01/2020VND,numeric__31/12/2020VND,numeric__01/01/2020VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,143.498.876.160,116.624.745.094,143498876160.0,116624745094.0
- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,172.739.856,172.739.856,172739856.0,172739856.0
- Kinh phí công đoàn và các khoản bảo hiểm,- Kinh phí công đoàn và các khoản bảo hiểm,- Kinh phí công đoàn và các khoản bảo hiểm,2.080.115.837,1.580.690.475,2080115837.0,1580690475.0
"- Nhận ký quỹ, ký cược ngắn hạn, đặt cọc","- Nhận ký quỹ, ký cược ngắn hạn, đặt cọc","- Nhận ký quỹ, ký cược ngắn hạn, đặt cọc",611.024.730,1.872.196.149,611024730.0,1872196149.0
"- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả",83.802.660,16.588.900,83802660.0,16588900.0
- Phải trả hợp đồng hợp tác đầu tư (1),- Phải trả hợp đồng hợp tác đầu tư (1),- Phải trả hợp đồng hợp tác đầu tư (1),110.420.361.272,103.284.138.233,110420361272.0,103284138233.0
- Công ty CP Nước khoáng Khánh Hòa (2),- Công ty CP Nước khoáng Khánh Hòa (2),- Công ty CP Nước khoáng Khánh Hòa (2),27.847.406.482,7.717.077.715,27847406482.0,7717077715.0
- Phải nộp ngắn hạn khác,- Phải nộp ngắn hạn khác,- Phải nộp ngắn hạn khác,2.283.425.323,1.981.313.766,2283425323.0,1981313766.0
Dài hạn,Dài hạn,Dài hạn,4.213.897.423,1.568.212.082,4213897423.0,1568212082.0
- Phải trả hợp đồng hợp tác đầu tư,- Phải trả hợp đồng hợp tác đầu tư,- Phải trả hợp đồng hợp tác đầu tư,4.000.000.000,-,4000000000.0,
- Phải trả khác,- Phải trả khác,- Phải trả khác,213.897.423,1.568.212.082,213897423.0,1568212082.0
,,,147.712.773.583,118.192.957.176,147712773583.0,118192957176.0
Trong đó: phải trả bên liên quan,Trong đó: phải trả bên liên quan,Trong đó: phải trả bên liên quan,138.267.767.754,111.001.215.948,138267767754.0,111001215948.0
- Công ty CP Nước khoáng Khánh Hòa,- Công ty CP Nước khoáng Khánh Hòa,- Công ty CP Nước khoáng Khánh Hòa,27.847.406.482,7.717.077.715,27847406482.0,7717077715.0
- Công ty CP Mũi Dinh Ecopark,- Công ty CP Mũi Dinh Ecopark,- Công ty CP Mũi Dinh Ecopark,110.420.361.272,103.284.138.233,110420361272.0,103284138233.0
