row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,1.150.592.142.932,1.176.037.784.763,1150592142932.0,1176037784763.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,1.375.588.340,1.392.156.002,1375588340.0,1392156002.0
Doanh thu cho thuê bất động sản,Doanh thu cho thuê bất động sản,Doanh thu cho thuê bất động sản,9.446.254.023,11.366.441.327,9446254023.0,11366441327.0
Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,Doanh thu chuyển nhượng bất động sản,46.212.830.587,-,46212830587.0,
Doanh thu khác,Doanh thu khác,Doanh thu khác,1.923.484.500,1.476.619.500,1923484500.0,1476619500.0
,,,1.209.550.300.382,1.190.273.001.592,1209550300382.0,1190273001592.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,10.973.621.696,4.489.411.058,10973621696.0,4489411058.0
Giảm giá hàng bán,Giảm giá hàng bán,Giảm giá hàng bán,20.748.569,5.781.855,20748569.0,5781855.0
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,10.128.946.698,4.303.202.069,10128946698.0,4303202069.0
,,,21.123.316.963,8.798.394.982,21123316963.0,8798394982.0
Doanh thụ thuần bán hàng và cung cấp dịch vụ,Doanh thụ thuần bán hàng và cung cấp dịch vụ,Doanh thụ thuần bán hàng và cung cấp dịch vụ,1.188.426.983.419,1.181.474.606.610,1188426983419.0,1181474606610.0
