row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
CHI PHÍ BÁN HÀNG,CHI PHÍ BÁN HÀNG,CHI PHÍ BÁN HÀNG,CHI PHÍ BÁN HÀNG,CHI PHÍ BÁN HÀNG,,
Chi phí nhân viên,CHI PHÍ BÁN HÀNG > Chi phí nhân viên,Chi phí nhân viên,47.188.016.415,46.934.525.515,47188016415.0,46934525515.0
Chi phí đồ dùng văn phòng,CHI PHÍ BÁN HÀNG > Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,244.865.314,773.880.730,244865314.0,773880730.0
Chi phí khấu hao tài sản cố định,CHI PHÍ BÁN HÀNG > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.643.414.035,1.819.425.550,1643414035.0,1819425550.0
Chi phí dịch vụ mua ngoài,CHI PHÍ BÁN HÀNG > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,72.851.621.887,103.839.506.794,72851621887.0,103839506794.0
Chi phí khác bằng tiền,CHI PHÍ BÁN HÀNG > Chi phí khác bằng tiền,Chi phí khác bằng tiền,7.536.496.200,13.267.660.324,7536496200.0,13267660324.0
,,,129.464.413.851,166.634.998.913,129464413851.0,166634998913.0
CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,CHI PHÍ QUẢN LÝ DOANH NGHIỆP,,
Chi phí nhân viên quản lý,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,38.602.000.486,41.423.470.188,38602000486.0,41423470188.0
"Chi phí dụng cụ, đồ dùng","CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",867.790.350,655.803.861,867790350.0,655803861.0
Chi phí khấu hao tài sản cố định,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,7.494.323.558,7.308.308.922,7494323558.0,7308308922.0
Trích/hoàn nhập dự phòng phải thu,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Trích/hoàn nhập dự phòng phải thu,Trích/hoàn nhập dự phòng phải thu,2.310.869.606,7.481.309.508,2310869606.0,7481309508.0
"Thuế, phí, lệ phí","CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Thuế, phí, lệ phí","Thuế, phí, lệ phí",442.659.389,432.737.067,442659389.0,432737067.0
Chi phí dịch vụ mua ngoài,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,21.782.129.109,22.016.623.258,21782129109.0,22016623258.0
Phân bổ lợi thế thương mại,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,20.393.400.684,23.641.477.309,20393400684.0,23641477309.0
Các khoản chi phí khác,CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Các khoản chi phí khác,Các khoản chi phí khác,13.667.454.461,10.711.071.125,13667454461.0,10711071125.0
,,,105.560.627.644,113.670.801.238,105560627644.0,113670801238.0
