row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc VND,31/12/2020 > Giá trị hợp lý VND,31/12/2020 > Dự phòng (*) VND,01/01/2020 > Giá gốc VND,01/01/2020 > Giá trị hợp lý VND,01/01/2020 > Dự phòng (*) VND,numeric__31/12/2020 > Giá gốc VND,numeric__31/12/2020 > Giá trị hợp lý VND,numeric__31/12/2020 > Dự phòng (*) VND,numeric__01/01/2020 > Giá gốc VND,numeric__01/01/2020 > Giá trị hợp lý VND,numeric__01/01/2020 > Dự phòng (*) VND
I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,I. Chứng khoán kinh doanh,,,,,,
Đầu tư vào cổ phiếu,I. Chứng khoán kinh doanh > Đầu tư vào cổ phiếu,Đầu tư vào cổ phiếu,196.068.240.334,12.881.573.987,(5.410.754.674),222.820.916.182,33.970.429.600,(16.274.574.909),196068240334.0,12881573987.0,-5410754674.0,222820916182.0,33970429600.0,-16274574909.0
Cổ phiếu đã niêm yết trên sản,I. Chứng khoán kinh doanh > Cổ phiếu đã niêm yết trên sản,Cổ phiếu đã niêm yết trên sản,10.302.201.028,10.301.398.104,(802.924),24.926.294.642,19.956.764.120,(4.969.530.522),10302201028.0,10301398104.0,-802924.0,24926294642.0,19956764120.0,-4969530522.0
Cổ phiếu giao dịch trên sản Upcom,I. Chứng khoán kinh doanh > Cổ phiếu giao dịch trên sản Upcom,Cổ phiếu giao dịch trên sản Upcom,7.990.127.633,2.580.175.883,(5.409.951.750),25.318.709.867,14.013.665.480,(11.305.044.387),7990127633.0,2580175883.0,-5409951750.0,25318709867.0,14013665480.0,-11305044387.0
Cổ phiếu chưa niêm yết,I. Chứng khoán kinh doanh > Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,177.775.911.673,,,172.575.911.673,,,177775911673.0,,,172575911673.0,,
Đầu tư vào trái phiếu,I. Chứng khoán kinh doanh > Đầu tư vào trái phiếu,Đầu tư vào trái phiếu,29.756.849.319,29.756.849.319,,-,,,29756849319.0,29756849319.0,,,,
Trái phiếu chuyển đổi Công ty CP đầu tư thương mại Hoa Sen Việt Nam (**),I. Chứng khoán kinh doanh > Trái phiếu chuyển đổi Công ty CP đầu tư thương mại Hoa Sen Việt Nam (**),Trái phiếu chuyển đổi Công ty CP đầu tư thương mại Hoa Sen Việt Nam (**),29.756.849.319,29.756.849.319,-,-,,-,29756849319.0,29756849319.0,,,,
,,,225.825.089.653,42.638.423.306,(5.410.754.674),222.820.916.182,33.970.429.600,(16.274.574.909),225825089653.0,42638423306.0,-5410754674.0,222820916182.0,33970429600.0,-16274574909.0
