row_label_raw,row_label_full,col_0,31/12/2020 > Giá trịVND,31/12/2020 > Số có khả năngtrả nợVND,Trong năm > TăngVND,Trong năm > GiảmVND,01/01/2020 > Giá trịVND,01/01/2020 > Số có khả năngtrả nợVND,numeric__31/12/2020 > Giá trịVND,numeric__31/12/2020 > Số có khả năngtrả nợVND,numeric__Trong năm > TăngVND,numeric__Trong năm > GiảmVND,numeric__01/01/2020 > Giá trịVND,numeric__01/01/2020 > Số có khả năngtrả nợVND
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,,,,,,
- Ngân hàng TMCP Việt Nam Thịnh Vượng (6),Vay và nợ thuê tài chính dài hạn > - Ngân hàng TMCP Việt Nam Thịnh Vượng (6),- Ngân hàng TMCP Việt Nam Thịnh Vượng (6),2.545.000.000,2.545.000.000,-,(10.182.000.000),12.727.000.000,12.727.000.000,2545000000.0,2545000000.0,,-10182000000.0,12727000000.0,12727000000.0
- Ngân hàng TMCP Ngoại thương Việt Nam (7),Vay và nợ thuê tài chính dài hạn > - Ngân hàng TMCP Ngoại thương Việt Nam (7),- Ngân hàng TMCP Ngoại thương Việt Nam (7),37.299.439.997,37.299.439.997,-,(21.317.170.532),58.616.610.529,58.616.610.529,37299439997.0,37299439997.0,,-21317170532.0,58616610529.0,58616610529.0
,,,39.844.439.997,39.844.439.997,-,(31.499.170.532),71.343.610.529,71.343.610.529,39844439997.0,39844439997.0,,-31499170532.0,71343610529.0,71343610529.0
