row_label_raw,row_label_full,col_0,31/12/2020VND,01/01/2020VND,numeric__31/12/2020VND,numeric__01/01/2020VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
- Chi phí phải trả lãi vay,Ngắn hạn > - Chi phí phải trả lãi vay,- Chi phí phải trả lãi vay,376.330.810,726.779.128,376330810.0,726779128.0
"Chi phí hỗ trợ bán hàng, khuyến mại, chiết","Ngắn hạn > Chi phí hỗ trợ bán hàng, khuyến mại, chiết","Chi phí hỗ trợ bán hàng, khuyến mại, chiết",9.133.314.220,7.986.755.381,9133314220.0,7986755381.0
"- khấu, thuê cửa hàng","- khấu, thuê cửa hàng","- khấu, thuê cửa hàng",,,,
- Trích trước chi phí lãi hợp đồng hợp tác đầu tư,"- khấu, thuê cửa hàng > - Trích trước chi phí lãi hợp đồng hợp tác đầu tư",- Trích trước chi phí lãi hợp đồng hợp tác đầu tư,5.216.610.043,5.039.551.979,5216610043.0,5039551979.0
- Trích trước chi phí xây dựng,"- khấu, thuê cửa hàng > - Trích trước chi phí xây dựng",- Trích trước chi phí xây dựng,177.736.553,177.736.553,177736553.0,177736553.0
- Trích trước chi phí lãi phải trả trái phiếu,"- khấu, thuê cửa hàng > - Trích trước chi phí lãi phải trả trái phiếu",- Trích trước chi phí lãi phải trả trái phiếu,1.842.059.781,1.843.250.091,1842059781.0,1843250091.0
- Trích trước chi phí vận chuyển,"- khấu, thuê cửa hàng > - Trích trước chi phí vận chuyển",- Trích trước chi phí vận chuyển,728.448.943,161.877.272,728448943.0,161877272.0
- Trích trước chi phí xử lý vi sinh,"- khấu, thuê cửa hàng > - Trích trước chi phí xử lý vi sinh",- Trích trước chi phí xử lý vi sinh,333.591.606,205.942.855,333591606.0,205942855.0
- Phải trả khác,"- khấu, thuê cửa hàng > - Phải trả khác",- Phải trả khác,5.180.221.416,1.927.448.618,5180221416.0,1927448618.0
,,,22.988.313.372,18.069.341.877,22988313372.0,18069341877.0
