row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,3.525.647.521,2.425.182.150,3525647521.0,2425182150.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,491.058.504,1.069.042.387,491058504.0,1069042387.0
Chi phí sản xuất dở dang,Chi phí sản xuất dở dang,Chi phí sản xuất dở dang,1.058.546.325.631,489.887.531.911,1058546325631.0,489887531911.0
+ Dự án KDC Gold Hill,+ Dự án KDC Gold Hill,+ Dự án KDC Gold Hill,130.986.143.327,175.699.894.171,130986143327.0,175699894171.0
+ Dự án KDC Sunview Town,+ Dự án KDC Sunview Town,+ Dự án KDC Sunview Town,467.556.109.180,303.519.454.494,467556109180.0,303519454494.0
+ Dự án Thế kỳ 21 - Luxcity,+ Dự án Thế kỳ 21 - Luxcity,+ Dự án Thế kỳ 21 - Luxcity,146.887.835.894,-,146887835894.0,
+ Dự án Auris City,+ Dự án Auris City,+ Dự án Auris City,144.322.537.322,-,144322537322.0,
+ Dự án KDC Hiệp Bình Phước Thủ Đức,+ Dự án KDC Hiệp Bình Phước Thủ Đức,+ Dự án KDC Hiệp Bình Phước Thủ Đức,110.106.580.786,-,110106580786.0,
+ Dự án Cara,+ Dự án Cara,+ Dự án Cara,33.529.909.444,-,33529909444.0,
+ Dự án khác,+ Dự án khác,+ Dự án khác,25.157.209.678,10.668.183.246,25157209678.0,10668183246.0
Thành phẩm,Thành phẩm,Thành phẩm,53.075.724.719,547.688.189,53075724719.0,547688189.0
Hàng hóa,Hàng hóa,Hàng hóa,6.389.876.718,5.284.869.213,6389876718.0,5284869213.0
,,,1.122.028.633.093,499.214.313.850,1122028633093.0,499214313850.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,-,-,,
,,,1.122.028.633.093,499.214.313.850,1122028633093.0,499214313850.0
