row_label_raw,row_label_full,col_0,2015,2014,numeric__2015,numeric__2014
,,,VND,VND,,
Tiền vay nhận được trong năm,Tiền vay nhận được trong năm,Tiền vay nhận được trong năm,377.653.242.952,75.715.413.376,377653242952.0,75715413376.0
Tiền vay đã trả trong năm,Tiền vay đã trả trong năm,Tiền vay đã trả trong năm,(59.148.747.541),(25.320.000.000),-59148747541.0,-25320000000.0
,,,318.504.495.411,50.395.413.376,318504495411.0,50395413376.0
