row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
Công ty CP ĐT XD & TM Đông Tây,Công ty CP ĐT XD & TM Đông Tây,Công ty CP ĐT XD & TM Đông Tây,-,5.689.430.670,,5689430670.0
Công ty TNHH Xây dựng Thương Mại Mai Vinh,Công ty TNHH Xây dựng Thương Mại Mai Vinh,Công ty TNHH Xây dựng Thương Mại Mai Vinh,15.338.938.061,-,15338938061.0,
Công Ty CP XD Công Nghiệp (Descon),Công Ty CP XD Công Nghiệp (Descon),Công Ty CP XD Công Nghiệp (Descon),19.632.246.051,-,19632246051.0,
Công ty TNHH Xây dựng Vũng Bền,Công ty TNHH Xây dựng Vũng Bền,Công ty TNHH Xây dựng Vũng Bền,14.387.384.500,-,14387384500.0,
Công ty CP Đầu tư và Xây dựng Hưng Long Phát,Công ty CP Đầu tư và Xây dựng Hưng Long Phát,Công ty CP Đầu tư và Xây dựng Hưng Long Phát,6.912.584.740,-,6912584740.0,
Công Ty TNHH Xây dựng An Phong,Công Ty TNHH Xây dựng An Phong,Công Ty TNHH Xây dựng An Phong,-,6.495.628.797,,6495628797.0
Công Ty TNHH Xây dựng Dũng Tiến,Công Ty TNHH Xây dựng Dũng Tiến,Công Ty TNHH Xây dựng Dũng Tiến,-,10.095.491.743,,10095491743.0
Công ty CP Vật liệu Xây dựng Thế Giới Nhà,Công ty CP Vật liệu Xây dựng Thế Giới Nhà,Công ty CP Vật liệu Xây dựng Thế Giới Nhà,6.034.037.000,3.647.132.499,6034037000.0,3647132499.0
Các khoản phải trả người bán khác,Các khoản phải trả người bán khác,Các khoản phải trả người bán khác,72.048.960.262,28.572.585.516,72048960262.0,28572585516.0
,,,134.354.150.614,54.500.269.225,134354150614.0,54500269225.0
