row_label_raw,row_label_full,col_0,Miền Nam,Miền Bắc,Miền Trung,Điều chỉnh hợp nhất,Tổng cộng,numeric__Miền Nam,numeric__Miền Bắc,numeric__Miền Trung,numeric__Điều chỉnh hợp nhất,numeric__Tổng cộng
Tài sản,Tài sản,Tài sản,,,,,,,,,,
Tài sản bộ phận,Tài sản > Tài sản bộ phận,Tài sản bộ phận,3.891.533.158.307,375.734.156.974,200.088.681.672,(1.286.636.897.745),3.180.719.099.208,3891533158307.0,375734156974.0,200088681672.0,-1286636897745.0,3180719099208.0
Đầu tư vào Công ty liên kết,Tài sản > Đầu tư vào Công ty liên kết,Đầu tư vào Công ty liên kết,311.516.210.000,720.000.000,-,80.391.851.473,392.628.061.473,311516210000.0,720000000.0,,80391851473.0,392628061473.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,-,-,-,-,-,,,,,
Tổng tài sản hợp nhất,Tài sản không phân bổ > Tổng tài sản hợp nhất,Tổng tài sản hợp nhất,4.203.049.368.307,376.454.156.974,200.088.681.672,(1.206.245.046.272),3.573.347.160.681,4203049368307.0,376454156974.0,200088681672.0,-1206245046272.0,3573347160681.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,,,,,,,,,,
Nợ phải trả bộ phận,Nợ phải trả > Nợ phải trả bộ phận,Nợ phải trả bộ phận,1.797.003.784.016,231.544.693.935,104.064.948.783,(330.625.428.689),1.801.987.998.045,1797003784016.0,231544693935.0,104064948783.0,-330625428689.0,1801987998045.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,-,-,-,-,-,,,,,
Tổng nợ phải trả hợp nhất,Nợ phải trả không phân bổ > Tổng nợ phải trả hợp nhất,Tổng nợ phải trả hợp nhất,1.797.003.784.016,231.544.693.935,104.064.948.783,(330.625.428.689),1.801.987.998.045,1797003784016.0,231544693935.0,104064948783.0,-330625428689.0,1801987998045.0
