row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
Công ty Cổ phần Đầu tư LDG,Công ty Cổ phần Đầu tư LDG,Công ty Cổ phần Đầu tư LDG,VND,VND,,
Tổng tài sản,Công ty Cổ phần Đầu tư LDG > Tổng tài sản,Tổng tài sản,2.314.636.487.429,2.119.621.571.137,2314636487429.0,2119621571137.0
Tổng công nợ,Công ty Cổ phần Đầu tư LDG > Tổng công nợ,Tổng công nợ,1.312.519.838.935,1.218.879.882.842,1312519838935.0,1218879882842.0
Tài sản thuần,Công ty Cổ phần Đầu tư LDG > Tài sản thuần,Tài sản thuần,1.002.116.648.494,900.741.688.295,1002116648494.0,900741688295.0
Phần tài sản thuần Tập Đoàn đầu tư vào công ty,Công ty Cổ phần Đầu tư LDG > Phần tài sản thuần Tập Đoàn đầu tư vào công ty,Phần tài sản thuần Tập Đoàn đầu tư vào công ty,399.294.341.474,373.807.800.642,399294341474.0,373807800642.0
