row_label_raw,row_label_full,col_0,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Finesse Impex Limited,Bên thứ ba > Finesse Impex Limited,Finesse Impex Limited,111.236.653.589,111.236.653.589,62.986.047.881,62.986.047.881,111236653589.0,111236653589.0,62986047881.0,62986047881.0
Diarough (Hong Kong) Ltd,Bên thứ ba > Diarough (Hong Kong) Ltd,Diarough (Hong Kong) Ltd,74.206.861.072,74.206.861.072,14.607.949.495,14.607.949.495,74206861072.0,74206861072.0,14607949495.0,14607949495.0
"Forte Jewellery (HK) Co., Ltd","Bên thứ ba > Forte Jewellery (HK) Co., Ltd","Forte Jewellery (HK) Co., Ltd",53.562.121.312,53.562.121.312,20.020.495.242,20.020.495.242,53562121312.0,53562121312.0,20020495242.0,20020495242.0
Shine Jewels,Bên thứ ba > Shine Jewels,Shine Jewels,53.414.863.174,53.414.863.174,3.166.793.903,3.166.793.903,53414863174.0,53414863174.0,3166793903.0,3166793903.0
"Jewel Star Diamond Co, Ltd","Bên thứ ba > Jewel Star Diamond Co, Ltd","Jewel Star Diamond Co, Ltd",41.284.385.851,41.284.385.851,22.019.758.200,22.019.758.200,41284385851.0,41284385851.0,22019758200.0,22019758200.0
Khác,Bên thứ ba > Khác,Khác,181.384.142.289,181.384.142.289,99.222.702.158,99.222.702.158,181384142289.0,181384142289.0,99222702158.0,99222702158.0
Bên liên quan (Thuyết minh 35(b)),Bên thứ ba > Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),21.881.376.103,21.881.376.103,2.593.921.621,2.593.921.621,21881376103.0,21881376103.0,2593921621.0,2593921621.0
,,,536.970.403.390,536.970.403.390,224.617.668.500,224.617.668.500,536970403390.0,536970403390.0,224617668500.0,224617668500.0
