row_label_raw,row_label_full,col_0,2024,2024_1,2023,2023_1,numeric__2024,numeric__2024_1,numeric__2023,numeric__2023_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,383.995.488.459,-,792.560.645.687,-,383995488459.0,,792560645687.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",35.420.759.736,-,32.205.805.823,-,35420759736.0,,32205805823.0,
Hàng hóa,Hàng hóa,Hàng hóa,11.335.972.217.899,(30.871.647.646),8.848.516.469.717,-,11335972217899.0,-30871647646.0,8848516469717.0,
,,,11.755.388.466.094,(30.871.647.646),9.673.282.921.227,-,11755388466094.0,-30871647646.0,9673282921227.0,
