row_label_raw,row_label_full,col_0,Quyền sử dụng đất (*) VND,Phần mềm VND,Tổng cộng VND,numeric__Quyền sử dụng đất (*) VND,numeric__Phần mềm VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2024 và tại ngày 31 tháng 12 năm 2024,Nguyên giá > Tại ngày 1 tháng 1 năm 2024 và tại ngày 31 tháng 12 năm 2024,Tại ngày 1 tháng 1 năm 2024 và tại ngày 31 tháng 12 năm 2024,557.818.230.168,148.345.324.976,706.163.555.144,557818230168.0,148345324976.0,706163555144.0
Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2024,Khấu hao lũy kế > Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,-,80.581.738.058,80.581.738.058,,80581738058.0,80581738058.0
Khấu hao trong năm,Khấu hao lũy kế > Khấu hao trong năm,Khấu hao trong năm,-,17.333.541.298,17.333.541.298,,17333541298.0,17333541298.0
Tại ngày 31 tháng 12 năm 2024,Khấu hao lũy kế > Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,-,97.915.279.356,97.915.279.356,,97915279356.0,97915279356.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2024,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,557.818.230.168,67.763.586.918,625.581.817.086,557818230168.0,67763586918.0,625581817086.0
Tại ngày 31 tháng 12 năm 2024,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,557.818.230.168,50.430.045.620,608.248.275.788,557818230168.0,50430045620.0,608248275788.0
