row_label_raw,row_label_full,col_0,2024 > Giá trị VND,2024 > Dự phòng VND,2023 > Giá trị VND,2023 > Dự phòng VND,numeric__2024 > Giá trị VND,numeric__2024 > Dự phòng VND,numeric__2023 > Giá trị VND,numeric__2023 > Dự phòng VND
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,3.121.381.296,-,2.875.494.941,-,3121381296.0,,2875494941.0,
Lãi phải thu từ tiền gửi ngân hàng,Lãi phải thu từ tiền gửi ngân hàng,Lãi phải thu từ tiền gửi ngân hàng,19.754.753.595,-,11.940.810.502,-,19754753595.0,,11940810502.0,
Khác,Khác,Khác,35.653.885.488,(27.711.810.954),13.512.314.216,(4.243.047.512),35653885488.0,-27711810954.0,13512314216.0,-4243047512.0
Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),22.682.784.012,-,20.934.931.179,-,22682784012.0,,20934931179.0,
,,,81.212.804.391,(27.711.810.954),49.263.550.838,(4.243.047.512),81212804391.0,-27711810954.0,49263550838.0,-4243047512.0
