row_label_raw,row_label_full,col_0,2019VNĐ,2018VNĐ,numeric__2019VNĐ,numeric__2018VNĐ
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"Lãi thuần do thanh lý, nhượng bán TSCĐ (*)","Thu nhập khác > Lãi thuần do thanh lý, nhượng bán TSCĐ (*)","Lãi thuần do thanh lý, nhượng bán TSCĐ (*)",191.207.037.367,-,191207037367.0,
Khác,Thu nhập khác > Khác,Khác,6.401.308.990,7.332.685.455,6401308990.0,7332685455.0
,,,197.608.346.357,7.332.685.455,197608346357.0,7332685455.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"Lỗ thuần do thanh lý, nhượng bán TSCĐ","Chi phí khác > Lỗ thuần do thanh lý, nhượng bán TSCĐ","Lỗ thuần do thanh lý, nhượng bán TSCĐ",-,(212.947.518),,-212947518.0
Khác,Chi phí khác > Khác,Khác,(2.272.295.965),(2.168.712.268),-2272295965.0,-2168712268.0
,,,(2.272.295.965),(2.381.659.786),-2272295965.0,-2381659786.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,195.336.050.392,4.951.025.669,195336050392.0,4951025669.0
