row_label_raw,row_label_full,col_0,2019VNĐ,2018VNĐ,numeric__2019VNĐ,numeric__2018VNĐ
Xuất khẩu,Xuất khẩu,Xuất khẩu,4.908.750.305.550,6.897.426.478.227,4908750305550.0,6897426478227.0
Trong nước,Trong nước,Trong nước,7.268.046.609.107,7.914.357.885.243,7268046609107.0,7914357885243.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,12.176.796.914.657,14.811.784.363.470,12176796914657.0,14811784363470.0
