row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2019 VND,Tại ngày 31 tháng 12 năm > 2018 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2019 VND,numeric__Tại ngày 31 tháng 12 năm > 2018 VND
100,100,100,TÀI SẢN NGẦN HẠN,,4.435.465.874.629,4.102.006.090.537,,,4435465874629.0,4102006090537.0
110,110,110,Tiền và các khoản tương đương tiền,3,76.042.177.746,460.998.285.030,,3.0,76042177746.0,460998285030.0
111,111,111,Tiền,,63.666.975.089,219.260.910.343,,,63666975089.0,219260910343.0
112,112,112,Các khoản tương đương tiền,,12.375.202.657,241.737.374.687,,,12375202657.0,241737374687.0
120,120,120,Đầu tư tài chính ngắn hạn,,702.161.632.011,197.635.323.046,,,702161632011.0,197635323046.0
121,121,121,Chứng khoán kinh doanh,4(a),9.353.176,9.353.176,,,9353176.0,9353176.0
123,123,123,Đầu tư nằm giữ đến ngày đáo hạn,4(b),702.152.278.835,197.625.969.870,,,702152278835.0,197625969870.0
130,130,130,Các khoản phải thu ngắn hạn,,876.685.199.236,744.745.832.706,,,876685199236.0,744745832706.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,692.875.071.303,616.719.392.014,,5.0,692875071303.0,616719392014.0
132,132,132,Trả trước cho người bán ngắn hạn,6,170.954.142.018,127.070.977.475,,6.0,170954142018.0,127070977475.0
136,136,136,Phải thu ngắn hạn khác,7(a),15.214.337.341,3.313.814.643,,,15214337341.0,3313814643.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(2.358.351.426),(2.358.351.426),,,-2358351426.0,-2358351426.0
140,140,140,Hàng tồn kho,,2.589.368.506.519,2.420.511.411.710,,,2589368506519.0,2420511411710.0
141,141,141,Hàng tồn kho,8,2.589.368.506.519,2.420.511.411.710,,8.0,2589368506519.0,2420511411710.0
150,150,150,Tài sản ngắn hạn khác,,191.208.359.117,278.115.238.045,,,191208359117.0,278115238045.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),26.321.912.877,26.520.771.987,,,26321912877.0,26520771987.0
152,152,152,"Thuế Giá trị Gia tăng (""GTGT"") được khấu trừ",,153.077.866.590,249.706.894.920,,,153077866590.0,249706894920.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,,11.808.579.650,1.887.571.138,,,11808579650.0,1887571138.0
