row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Dự án Vlasta Sầm Sơn (iv),Dự án Vlasta Sầm Sơn (iv),Dự án Vlasta Sầm Sơn (iv),63.927.346.574,88.571.191.249,63927346574.0,88571191249.0
Dự án The Terra Hảo Nam,Dự án The Terra Hảo Nam,Dự án The Terra Hảo Nam,14.460.364.971,14.460.364.971,14460364971.0,14460364971.0
Dự án Grandeur Palace Giảng Võ,Dự án Grandeur Palace Giảng Võ,Dự án Grandeur Palace Giảng Võ,-,9.188.451.359,,9188451359.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,78.387.711.545,112.220.007.579,78387711545.0,112220007579.0
