row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,340.418.587.445,618.474.035.175,,,340418587445.0,618474035175.0
02,02,02,"Khấu hao tài sản cố định hữu hình, bất động sản đầu tư và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng",,38.255.876.893,47.821.397.833,,,38255876893.0,47821397833.0
03,03,03,"Khấu hao tài sản cố định hữu hình, bất động sản đầu tư và hao mòn tài sản cố định vô hình (Hoàn nhập dự phòng)/ Các khoản dự phòng",,(3.778.301.475),3.573.211.414,,,-3778301475.0,3573211414.0
05,05,05,Lãi từ hoạt động đầu tư,,(353.271.239.327),(130.452.259.937),,,-353271239327.0,-130452259937.0
06,06,06,Chi phí lãi vay (bao gồm chi phí phát hành trái phiếu phân bổ trong năm),29,193.395.030.353,464.642.222.118,,29.0,193395030353.0,464642222118.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,215.019.953.889,1.004.058.606.603,,,215019953889.0,1004058606603.0
09,09,09,(Tăng)/giảm các khoản phải thu,,(226.367.544.472),85.355.457.046,,,-226367544472.0,85355457046.0
10,10,10,Giảm/(tăng) hàng tồn kho,,681.498.605.803,(1.784.570.978.526),,,681498605803.0,-1784570978526.0
11,11,11,Giảm các khoản phải trả,,(209.769.974.651),(204.251.127.276),,,-209769974651.0,-204251127276.0
12,12,12,Giảm chi phí trả trước,,21.521.358.696,53.047.254.048,,,21521358696.0,53047254048.0
14,14,14,Tiền lãi vay đã trả,,(316.665.718.231),(406.133.459.111),,,-316665718231.0,-406133459111.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(26.870.296.926),(181.495.921.440),,,-26870296926.0,-181495921440.0
17,17,17,Tiền chi khác từ hoạt động kinh doanh,,-,(60.000.000),,,,-60000000.0
20,20,20,Lưu chuyển tiền thuần từ/(sử dụng) vào hoạt động kinh doanh,,138.366.384.108,(1.434.050.168.656),,,138366384108.0,-1434050168656.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",,(25.346.324.479),(63.877.926.370),,,-25346324479.0,-63877926370.0
23,23,23,"Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",,(493.548.548.556),(597.950.000.000),,,-493548548556.0,-597950000000.0
24,24,24,"Tiền thu hồi cho vay, bán lai các công cụ nợ của đơn vị khác",,646.466.720.000,891.353.006.034,,,646466720000.0,891353006034.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(36.545.718.944),(472.147.571.000),,,-36545718944.0,-472147571000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,12.282.244.215,896.500.000.000,,,12282244215.0,896500000000.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,145.063.098.843,70.204.997.637,,,145063098843.0,70204997637.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,248.371.471.079,724.082.506.301,,,248371471079.0,724082506301.0
