row_label_raw,row_label_full,Số đầu năm > - Khấu hao trong năm,32.777.338.390 > 11.527.324.332,numeric__32.777.338.390 > 11.527.324.332
- Giảm do thoái vốn tại công ty con,- Giảm do thoái vốn tại công ty con,- Giảm do thoái vốn tại công ty con,(9.866.621.292),-9866621292.0
Số cuối năm,Số cuối năm,Số cuối năm,34.438.041.430,34438041430.0
