row_label_raw,row_label_full,Số cuối năm,Số đầu năm,numeric__Số đầu năm
690.000.000.000(1.302.228.818)(72.397.227.865)(18.099.306.966),690.000.000.000(1.302.228.818)(72.397.227.865)(18.099.306.966),690.000.000.000(1.302.228.818)(72.397.227.865)(18.099.306.966),690.000.000.000(1.302.228.818)(72.397.227.865)(18.099.306.966),
598.201.236.351,690.000.000.000(1.302.228.818)(72.397.227.865)(18.099.306.966) > 598.201.236.351,598.201.236.351,598.201.236.351,598201236351.0
132.939.013.38638.036.250.00029.584.750.251200.560.013.637,690.000.000.000(1.302.228.818)(72.397.227.865)(18.099.306.966) > 132.939.013.38638.036.250.00029.584.750.251200.560.013.637,132.939.013.38638.036.250.00029.584.750.251200.560.013.637,65.449.149.07336.225.000.00031.264.864.313132.939.013.386,6.544914907336225e+44
798.761.249.988(798.761.249.988),798.761.249.988(798.761.249.988),798.761.249.988(798.761.249.988),731.140.249.737-,
-,798.761.249.988(798.761.249.988) > -,-,731.140.249.737,731140249737.0
