row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,2.419.996.170.000,2.419.996.170.000,2419996170000.0,2419996170000.0
Phát hành thêm cổ phần,Vốn đã góp của chủ sở hữu > Phát hành thêm cổ phần,Phát hành thêm cổ phần,780.499.600.000,-,780499600000.0,
Số cuối năm,Vốn đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,3.200.495.770.000,2.419.996.170.000,3200495770000.0,2419996170000.0
"Cổ tức, lợi nhuận đã chia","Vốn đã góp của chủ sở hữu > Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",483.997.680.000,241.999.617.000,483997680000.0,241999617000.0
