row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Công ty Cổ phần Đầu tư và Xây dựng CGM,Công ty Cổ phần Đầu tư và Xây dựng CGM,Công ty Cổ phần Đầu tư và Xây dựng CGM,60.818.760.158,44.605.524.297,60818760158.0,44605524297.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,22.348.492.094,41.814.627.479,22348492094.0,41814627479.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,83.167.252.252,86.420.151.776,83167252252.0,86420151776.0
