row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Dự án xây dựngđoạn tuyến kếtnối từ đườngPhạm Văn Đồngđến nứt giaothông Gò Dưa (i),Dự án xây dựngđoạn tuyến kếtnối từ đườngPhạm Văn Đồngđến nứt giaothông Gò Dưa (i),Dự án xây dựngđoạn tuyến kếtnối từ đườngPhạm Văn Đồngđến nứt giaothông Gò Dưa (i),2.215.603.188.069,(340.657.825.677),2.093.399.450.827,(270.841.313.412),2215603188069.0,-340657825677.0,2093399450827.0,-270841313412.0
Dự án Khu đô thịmới Văn Phú,Dự án Khu đô thịmới Văn Phú,Dự án Khu đô thịmới Văn Phú,-,-,9.027.367.710,-,,,9027367710.0,
Các dự án khác,Các dự án khác,Các dự án khác,3.911.467.711,-,6.205.243.227,-,3911467711.0,,6205243227.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.219.514.655.780,(340.657.825.677),2.108.632.061.764,(270.841.313.412),2219514655780.0,-340657825677.0,2108632061764.0,-270841313412.0
