row_label_raw,row_label_full,Ông Triệu Hữu Đại,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Ông Phạm Hồng Châu,Phó Tổng Giám đốc,,,
Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Ông Vũ Thanh Tuấn,Phó Tổng Giám đốc,,,
Ông Lâm Hoàng Đăng,Ông Lâm Hoàng Đăng,Ông Lâm Hoàng Đăng,Phó Tổng Giám đốc,,,
Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Phó Tổng Giám đốc,bỗ nhiệm ngày 14 tháng 1 năm 2025,,
Ông Phạm Hồng Long,Ông Phạm Hồng Long,Ông Phạm Hồng Long,Phó Tổng Giám đốc,bỗ nhiệm ngày 14 tháng 1 năm 2025,,
