row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),2.868.943.581.351,(12.982.661.868),3.586.245.561.368,(12.982.661.868),2868943581351.0,-12982661868.0,3586245561368.0,-12982661868.0
Thành phẩm (**),Thành phẩm (**),Thành phẩm (**),78.387.711.545,-,112.220.007.579,-,78387711545.0,,112220007579.0,
Hàng hóa,Hàng hóa,Hàng hóa,11.181.461.575,-,10.157.046.032,-,11181461575.0,,10157046032.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.029.204.850,-,864.697.938,-,1029204850.0,,864697938.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,166.311.975,-,280.095.528,-,166311975.0,,280095528.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.959.708.271.296,(12.982.661.868),3.709.767.408.445,(12.982.661.868),2959708271296.0,-12982661868.0,3709767408445.0,-12982661868.0
