row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty CP Hà Đô – 756 Sài Gòn,Công ty CP Hà Đô – 756 Sài Gòn,Công ty CP Hà Đô – 756 Sài Gòn,Công ty CP Hà Đô – 756 Sài Gòn,Công ty CP Hà Đô – 756 Sài Gòn,,
Cổ tức được chia,Công ty CP Hà Đô – 756 Sài Gòn > Cổ tức được chia,Cổ tức được chia,85.050.000.000,-,85050000000.0,
Góp vốn,Công ty CP Hà Đô – 756 Sài Gòn > Góp vốn,Góp vốn,-,16.500.000.000,,16500000000.0
Bán hàng hóa và dịch vụ,Công ty CP Hà Đô – 756 Sài Gòn > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,1.306.711.855,170.181.818,1306711855.0,170181818.0
Mua lại cổ phiếu quỹ,Công ty CP Hà Đô – 756 Sài Gòn > Mua lại cổ phiếu quỹ,Mua lại cổ phiếu quỹ,-,59.400.000.000,,59400000000.0
Vay ngắn hạn,Công ty CP Hà Đô – 756 Sài Gòn > Vay ngắn hạn,Vay ngắn hạn,175.000.000.000,56.000.000.000,175000000000.0,56000000000.0
Hoàn trả vay ngắn hạn,Công ty CP Hà Đô – 756 Sài Gòn > Hoàn trả vay ngắn hạn,Hoàn trả vay ngắn hạn,-,56.000.000.000,,56000000000.0
Chi phí lãi vay,Công ty CP Hà Đô – 756 Sài Gòn > Chi phí lãi vay,Chi phí lãi vay,4.333.457.534,659.386.399,4333457534.0,659386399.0
Nhận hợp tác đầu tư,Công ty CP Hà Đô – 756 Sài Gòn > Nhận hợp tác đầu tư,Nhận hợp tác đầu tư,984.950.000.000,-,984950000000.0,
Cho vay và thu hồi vay ngắn hạn,Công ty CP Hà Đô – 756 Sài Gòn > Cho vay và thu hồi vay ngắn hạn,Cho vay và thu hồi vay ngắn hạn,-,305.000.000.000,,305000000000.0
Thu nhập lãi vay,Công ty CP Hà Đô – 756 Sài Gòn > Thu nhập lãi vay,Thu nhập lãi vay,-,12.171.250.000,,12171250000.0
Phí quản lý,Công ty CP Hà Đô – 756 Sài Gòn > Phí quản lý,Phí quản lý,25.534.300.000,12.123.000.000,25534300000.0,12123000000.0
Công ty CP Thủy điện Sông Tranh 4,Công ty CP Thủy điện Sông Tranh 4,Công ty CP Thủy điện Sông Tranh 4,Công ty CP Thủy điện Sông Tranh 4,Công ty CP Thủy điện Sông Tranh 4,,
