row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,Công ty CP Hà Đô 1,,
Cổ tức được chia,Công ty CP Hà Đô 1 > Cổ tức được chia,Cổ tức được chia,2.256.830.100,1.791.135.000,2256830100.0,1791135000.0
Mua hàng hóa và dịch vụ,Công ty CP Hà Đô 1 > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,54.521.779.619,70.103.100.398,54521779619.0,70103100398.0
Bán hàng hóa và dịch vụ,Công ty CP Hà Đô 1 > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,5.472.198.908,833.991.819,5472198908.0,833991819.0
Vay và hoàn trả vay ngắn hạn,Công ty CP Hà Đô 1 > Vay và hoàn trả vay ngắn hạn,Vay và hoàn trả vay ngắn hạn,-,118.000.000.000,,118000000000.0
Chi phí lãi vay,Công ty CP Hà Đô 1 > Chi phí lãi vay,Chi phí lãi vay,-,292.583.000,,292583000.0
Phí quản lý,Công ty CP Hà Đô 1 > Phí quản lý,Phí quản lý,1.206.155.841,1.250.190.742,1206155841.0,1250190742.0
Công ty CP Hà Đô 23,Công ty CP Hà Đô 23,Công ty CP Hà Đô 23,Công ty CP Hà Đô 23,Công ty CP Hà Đô 23,,
Cổ tức được chia,Công ty CP Hà Đô 23 > Cổ tức được chia,Cổ tức được chia,4.442.980.000,5.642.780.000,4442980000.0,5642780000.0
Mua hàng hóa và dịch vụ,Công ty CP Hà Đô 23 > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,52.028.026.795,30.638.534.951,52028026795.0,30638534951.0
Bán hàng hóa và dịch vụ,Công ty CP Hà Đô 23 > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,5.852.044.207,798.384.545,5852044207.0,798384545.0
Mua lại cổ phiếu quỹ,Công ty CP Hà Đô 23 > Mua lại cổ phiếu quỹ,Mua lại cổ phiếu quỹ,-,7.660.853.178,,7660853178.0
Vay và hoàn trả vay ngắn hạn,Công ty CP Hà Đô 23 > Vay và hoàn trả vay ngắn hạn,Vay và hoàn trả vay ngắn hạn,5.000.000.000,50.000.000.000,5000000000.0,50000000000.0
Chi phí lãi vay,Công ty CP Hà Đô 23 > Chi phí lãi vay,Chi phí lãi vay,29.167.000,-,29167000.0,
Phí quản lý,Công ty CP Hà Đô 23 > Phí quản lý,Phí quản lý,1.160.626.756,1.030.008.294,1160626756.0,1030008294.0
