row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty CP Hà Đô 4,Công ty CP Hà Đô 4,Công ty CP Hà Đô 4,Công ty CP Hà Đô 4,Công ty CP Hà Đô 4,,
Cổ tức được chia,Công ty CP Hà Đô 4 > Cổ tức được chia,Cổ tức được chia,-,3.359.368.000,,3359368000.0
Bán hàng hóa và dịch vụ,Công ty CP Hà Đô 4 > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,692.072.727,600.561.818,692072727.0,600561818.0
Cho vay và thu hồi vay ngắn hạn,Công ty CP Hà Đô 4 > Cho vay và thu hồi vay ngắn hạn,Cho vay và thu hồi vay ngắn hạn,7.876.215.935,-,7876215935.0,
Thu nhập lãi vay,Công ty CP Hà Đô 4 > Thu nhập lãi vay,Thu nhập lãi vay,152.100.351,-,152100351.0,
Phí quản lý,Công ty CP Hà Đô 4 > Phí quản lý,Phí quản lý,669.583.448,169.655.299,669583448.0,169655299.0
Công ty CP Cơ điện Xây dựng Thiết bị,Công ty CP Cơ điện Xây dựng Thiết bị,Công ty CP Cơ điện Xây dựng Thiết bị,Công ty CP Cơ điện Xây dựng Thiết bị,Công ty CP Cơ điện Xây dựng Thiết bị,,
Công nghiệp Hà Đô,Công nghiệp Hà Đô,Công nghiệp Hà Đô,Công nghiệp Hà Đô,Công nghiệp Hà Đô,,
Cổ tức được chia,Công nghiệp Hà Đô > Cổ tức được chia,Cổ tức được chia,1.021.020.000,1.021.020.000,1021020000.0,1021020000.0
Mua hàng hóa và dịch vụ,Công nghiệp Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,49.860.130.248,124.667.977.691,49860130248.0,124667977691.0
Bán hàng hóa và dịch vụ,Công nghiệp Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,5.716.798.156,951.965.683,5716798156.0,951965683.0
Vay và hoàn trả vay ngắn hạn,Công nghiệp Hà Đô > Vay và hoàn trả vay ngắn hạn,Vay và hoàn trả vay ngắn hạn,7.000.000.000,-,7000000000.0,
Chi phí lãi vay,Công nghiệp Hà Đô > Chi phí lãi vay,Chi phí lãi vay,40.833.000,-,40833000.0,
Phí quản lý,Công nghiệp Hà Đô > Phí quản lý,Phí quản lý,400.914.424,692.770.472,400914424.0,692770472.0
Công ty CP Đầu tư Khánh Hà,Công ty CP Đầu tư Khánh Hà,Công ty CP Đầu tư Khánh Hà,Công ty CP Đầu tư Khánh Hà,Công ty CP Đầu tư Khánh Hà,,
Góp vốn,Công ty CP Đầu tư Khánh Hà > Góp vốn,Góp vốn,-,131.240.885.000,,131240885000.0
Vay ngắn hạn,Công ty CP Đầu tư Khánh Hà > Vay ngắn hạn,Vay ngắn hạn,-,116.000.000.000,,116000000000.0
Hoàn trả vay ngắn hạn,Công ty CP Đầu tư Khánh Hà > Hoàn trả vay ngắn hạn,Hoàn trả vay ngắn hạn,46.676.119.794,41.000.000.000,46676119794.0,41000000000.0
Chi phí lãi vay,Công ty CP Đầu tư Khánh Hà > Chi phí lãi vay,Chi phí lãi vay,4.421.313.771,5.420.083.333,4421313771.0,5420083333.0
Phí quản lý,Công ty CP Đầu tư Khánh Hà > Phí quản lý,Phí quản lý,890.464.701,382.000.000,890464701.0,382000000.0
Công ty CP Tư vấn Hà Đô,Công ty CP Tư vấn Hà Đô,Công ty CP Tư vấn Hà Đô,Công ty CP Tư vấn Hà Đô,Công ty CP Tư vấn Hà Đô,,
Cổ tức được chia,Công ty CP Tư vấn Hà Đô > Cổ tức được chia,Cổ tức được chia,204.000.000,153.000.000,204000000.0,153000000.0
Mua hàng hóa và dịch vụ,Công ty CP Tư vấn Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,1.569.856.955,2.787.893.782,1569856955.0,2787893782.0
Bán hàng hóa và dịch vụ,Công ty CP Tư vấn Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,-,342.252.220,,342252220.0
Phí quản lý,Công ty CP Tư vấn Hà Đô > Phí quản lý,Phí quản lý,52.184.408,-,52184408.0,
Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,20.036.607.099,14.591.281.178,20036607099.0,14591281178.0
Bán hàng hóa và dịch vụ,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,2.111.532.096,699.795.299,2111532096.0,699795299.0
Vay ngắn hạn,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô > Vay ngắn hạn,Vay ngắn hạn,7.000.000.000,-,7000000000.0,
Chi phí lãi vay,Công ty TNHH MTV Quản lý – Vận hành –Khai thác Bất động sản Hà Đô > Chi phí lãi vay,Chi phí lãi vay,170.916.667,-,170916667.0,
Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô,Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô,,
Mua hàng hóa và dịch vụ,Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,1.185.244.442,1.274.639.584,1185244442.0,1274639584.0
Bán hàng hóa và dịch vụ,Công ty TNHH MTV Kinh doanh và Môi giớiBất động sản Hà Đô > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,3.458.375.000,2.858.809.090,3458375000.0,2858809090.0
