row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,881.309.472.224,873.897.327.215,100.0,,881309472224.0,873897327215.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,28.168.579.813,117.919.636.445,110.0,4.0,28168579813.0,117919636445.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,28.168.579.813,17.919.636.445,111.0,,28168579813.0,17919636445.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,-,100.000.000.000,112.0,,,100000000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,18.122.062.749,19.702.601.464,120.0,,18122062749.0,19702601464.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,5(a),3.422.062.749,3.422.062.749,121.0,,3422062749.0,3422062749.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,5(b),14.700.000.000,16.280.538.715,123.0,,14700000000.0,16280538715.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,449.570.564.207,299.550.170.730,130.0,,449570564207.0,299550170730.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,128.705.181.377,113.467.553.345,131.0,6.0,128705181377.0,113467553345.0
Trà trước cho người bán ngắn hạn,TÀI SẢN > Trà trước cho người bán ngắn hạn,Trà trước cho người bán ngắn hạn,132,7,210.110.841.610,166.405.852.856,132.0,7.0,210110841610.0,166405852856.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,8(a),79.000.000.000,10.000.000.000,135.0,,79000000000.0,10000000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,9,35.910.411.110,14.282.634.419,136.0,9.0,35910411110.0,14282634419.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,10,(4.155.869.890),(4.605.869.890),137.0,10.0,-4155869890.0,-4605869890.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,11,370.616.307.235,389.479.560.326,140.0,11.0,370616307235.0,389479560326.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,370.616.307.235,389.479.560.326,141.0,,370616307235.0,389479560326.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,14.831.958.220,47.245.358.250,150.0,,14831958220.0,47245358250.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,14.831.958.220,44.497.503.489,152.0,,14831958220.0,44497503489.0
Thuế và các khoản khác phải thu Nhà nước,TÀI SẢN > Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,153,18(a),-,2.747.854.761,153.0,,,2747854761.0
