row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,720.195.151.284,345.415.530.732,1.0,28.0,720195151284.0,345415530732.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,28,168.315.461,153.622.289,2.0,28.0,168315461.0,153622289.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,720.026.835.823,345.261.908.443,10.0,,720026835823.0,345261908443.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,29,464.249.981.968,234.938.589.709,11.0,29.0,464249981968.0,234938589709.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,255.776.853.855,110.323.318.734,20.0,,255776853855.0,110323318734.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,114.297.886.553,43.809.113.575,21.0,30.0,114297886553.0,43809113575.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,91.144.547.086,74.036.219.277,22.0,31.0,91144547086.0,74036219277.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,67.323.327.688,72.701.396.452,23.0,,67323327688.0,72701396452.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,,15.718.199.037,11.970.930.759,25.0,,15718199037.0,11970930759.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,32,56.885.022.368,36.166.177.237,26.0,32.0,56885022368.0,36166177237.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,206.326.971.917,31.959.105.036,30.0,,206326971917.0,31959105036.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,1.427.954.887,70.644.281,31.0,,1427954887.0,70644281.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,3.040.841.562,2.793.624.816,32.0,,3040841562.0,2793624816.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,(1.612.886.675),(2.722.980.535),40.0,,-1612886675.0,-2722980535.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,204.714.085.242,29.236.124.501,50.0,,204714085242.0,29236124501.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,34,25.533.463.400,2.026.748.564,51.0,34.0,25533463400.0,2026748564.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,179.180.621.842,27.209.375.937,60.0,,179180621842.0,27209375937.0
