row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2024 > VND,Năm 2023 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2024 > VND,numeric__Năm 2023 > VND
,,,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,51.713.623.433,53.070.431.972,,,51713623433.0,53070431972.0
01,01,01,2. Điều chỉnh cho các khoản,,,,,,,
02,01 > 02,02,Khấu hao tài sản cố định,,1.319.025.456,1.802.925.195,,,1319025456.0,1802925195.0
03,01 > 03,03,Các khoản dự phòng,,26.549.871.165,149.951.948.840,,,26549871165.0,149951948840.0
04,01 > 04,04,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,3.759.973.556,(32.872.773),,,3759973556.0,-32872773.0
05,01 > 05,05,Lãi từ hoạt động đầu tư,,(163.588.803.275),(270.508.760.452),,,-163588803275.0,-270508760452.0
06,01 > 06,06,Chi phí lãi vay,,15.984.835.453,15.275.232.136,,,15984835453.0,15275232136.0
08,01 > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,(64.261.474.212),(50.441.095.082),,,-64261474212.0,-50441095082.0
09,01 > 09,09,Biến động các khoản phải thu,,(1.760.927.101),(625.488.007.252),,,-1760927101.0,-625488007252.0
10,01 > 10,10,Biến động hàng tồn kho,,449.974.508,(728.036.800),,,449974508.0,-728036800.0
11,01 > 11,11,"Biến động các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,1.922.382.436,155.982.481.869,,,1922382436.0,155982481869.0
12,01 > 12,12,Biến động chi phí trả trước,,22.361.955.439,19.716.598.285,,,22361955439.0,19716598285.0
14,01 > 14,14,Tiền lãi vay đã trả,,(167.972.440),(2.184.383.562),,,-167972440.0,-2184383562.0
17,01 > 17,17,Tiền chi khác cho hoạt động kinh doanh,,(7.599.598.395),(5.362.521.561),,,-7599598395.0,-5362521561.0
20,01 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(49.055.659.765),(508.504.964.103),,,-49055659765.0,-508504964103.0
,,,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,01 > 21,21,"1. Tiền chỉ để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(892.743.694),(2.625.771.249),,,-892743694.0,-2625771249.0
22,01 > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,4.117.678.450,1.050.909.090,,,4117678450.0,1050909090.0
24,01 > 24,24,"3. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,41.200.000.000,176.800.000.000,,,41200000000.0,176800000000.0
27,01 > 27,27,"4. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,160.825.389.369,270.204.426.704,,,160825389369.0,270204426704.0
30,01 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,205.250.324.125,445.429.564.545,,,205250324125.0,445429564545.0
