row_label_raw,row_label_full,col_0,Số tiền,numeric__Số tiền
,,,VND,
Trích quỹ đầu tư phát triển,Trích quỹ đầu tư phát triển,Trích quỹ đầu tư phát triển,2.653.521.599,2653521599.0
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,2.653.521.599,2653521599.0
Trích quỹ thưởng ban điều hành (Đã tạm trích năm 2023),Trích quỹ thưởng ban điều hành (Đã tạm trích năm 2023),Trích quỹ thưởng ban điều hành (Đã tạm trích năm 2023),162.000.000,162000000.0
"Trích thù lao HĐQT, BKS, Thư ký Tổng Công ty","Trích thù lao HĐQT, BKS, Thư ký Tổng Công ty","Trích thù lao HĐQT, BKS, Thư ký Tổng Công ty",1.296.000.000,1296000000.0
Chi trả cổ tức 3%/vốn điều lệ (tương ứng mỗi cổ phần nhận 300 VND),Chi trả cổ tức 3%/vốn điều lệ (tương ứng mỗi cổ phần nhận 300 VND),Chi trả cổ tức 3%/vốn điều lệ (tương ứng mỗi cổ phần nhận 300 VND),90.000.000.000,90000000000.0
