row_label_raw,row_label_full,col_0,Tỷ giá ngày > 31/12/2016 VND,Tỷ giá ngày > 31/12/2015 VND,numeric__Tỷ giá ngày > 31/12/2016 VND,numeric__Tỷ giá ngày > 31/12/2015 VND
USD,USD,USD,"22.159,00","21.890,00",22159.0,21890.0
EUR,EUR,EUR,"23.939,00","24.580,00",23939.0,24580.0
GBP,GBP,GBP,"28.110,00","33.358,00",28110.0,33358.0
CHF,CHF,CHF,"22.356,00","22.767,00",22356.0,22767.0
JPY,JPY,JPY,"194,89","179,74",194.89,179.74
SGD,SGD,SGD,"15.751,00","15.914,00",15751.0,15914.0
CAD,CAD,CAD,"16.950,00","16.222,00",16950.0,16222.0
AUD,AUD,AUD,"16.405,00","16.409,00",16405.0,16409.0
