row_label_raw,row_label_full,Số dư bình quân tháng trước của: > ▪ Tiền gửi bằng USD có thời hạn dưới 12 tháng > ▪ Tiền gửi bằng USD có thời hạn từ 12 tháng trở lên > ▪ Tiền gửi bằng VND có thời hạn dưới 12 tháng > ▪ Tiền gửi bằng VND có thời hạn từ 12 tháng trở lên > Lãi suất năm tại thời điểm cuối năm như sau:,31/12/2016 > Số dư bình quân tháng trước của: > 8% > 6% > 3% > 1% > Lãi suất năm tại thời điểm cuối năm như sau: > 31/12/2016,31/12/2015 > Số dư bình quân tháng trước của: > 8% > 6% > 3% > 1% > Lãi suất năm tại thời điểm cuối năm như sau: > 31/12/2015,numeric__31/12/2016 > Số dư bình quân tháng trước của: > 8% > 6% > 3% > 1% > Lãi suất năm tại thời điểm cuối năm như sau: > 31/12/2016,numeric__31/12/2015 > Số dư bình quân tháng trước của: > 8% > 6% > 3% > 1% > Lãi suất năm tại thời điểm cuối năm như sau: > 31/12/2015
Tiền gửi bằng VND trong hạn mức dự trữ bắt buộc,Tiền gửi bằng VND trong hạn mức dự trữ bắt buộc,Tiền gửi bằng VND trong hạn mức dự trữ bắt buộc,"1,20%","1,20%",0.012,0.012
Tiền gửi bằng USD trong hạn mức dự trữ bắt buộc,Tiền gửi bằng USD trong hạn mức dự trữ bắt buộc,Tiền gửi bằng USD trong hạn mức dự trữ bắt buộc,"0,00%","0,00%",0.0,0.0
Tiền gửi bằng VND vượt hạn mức dự trữ bắt buộc,Tiền gửi bằng VND vượt hạn mức dự trữ bắt buộc,Tiền gửi bằng VND vượt hạn mức dự trữ bắt buộc,"0,00%","0,00%",0.0,0.0
Tiền gửi bằng USD vượt hạn mức dự trữ bắt buộc,Tiền gửi bằng USD vượt hạn mức dự trữ bắt buộc,Tiền gửi bằng USD vượt hạn mức dự trữ bắt buộc,"0,30%","0,30%",0.003,0.003
