row_label_raw,row_label_full,col_0,31/12/2016,31/12/2015,numeric__31/12/2016,numeric__31/12/2015
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"3,10% - 5,50%","5,00% - 5,50%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,10% - 1,20%","0,10% - 1,00%",,
Cho vay bằng VND,Cho vay bằng VND,Cho vay bằng VND,"5,00% - 6,00%","5,40% - 6,84%",,
Cho vay bằng ngoại tệ,Cho vay bằng VND > Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,"2,29% - 2,37%","0,20%",,0.002
