row_label_raw,row_label_full,Dự phòng cho số tiền chưa thu được của nợ đã bán,31/12/2016Triệu VND > 178.436,31/12/2015Triệu VND > 13.716,numeric__31/12/2016Triệu VND > 178.436,numeric__31/12/2015Triệu VND > 13.716
Dự phòng chung,Dự phòng chung,Dự phòng chung,30.882,8.128,30882.0,8128.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,147.554,5.588,147554.0,5588.0
Dự phòng rủi ro khác,Dự phòng rủi ro khác,Dự phòng rủi ro khác,4.421,4.355,4421.0,4355.0
,,,182.857,18.071,182857.0,18071.0
