row_label_raw,row_label_full,col_0,col_1,2016Triệu VND,2015Triệu VND,numeric__col_1,numeric__2016Triệu VND,numeric__2015Triệu VND
,,,,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01,01,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,6.716.065,7.904.798,,6716065.0,7904798.0
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(3.988.317),(5.016.111),,-3988317.0,-5016111.0
03,03,03,Thu nhập thuần từ hoạt động dịch vụ nhận được,92.882,38.656,,92882.0,38656.0
04,04,04,"Thu thuần từ hoạt động kinh doanh ngoại tệ, vàng và chứng khoán",1.054.125,514.120,,1054125.0,514120.0
05,05,05,Chi phí khác,(373.832),(896.697),,-373832.0,-896697.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro",586.697,166.899,,586697.0,166899.0
07,07,07,"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",(1.370.164),(1.261.578),,-1370164.0,-1261578.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(26.490),(50.599),,-26490.0,-50599.0
,,,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ hoạt động,2.690.966,1.399.488,,2690966.0,1399488.0
,,,Những thay đổi về tài sản hoạt động,10.081.794,3.680.005,,10081794.0,3680005.0
09,09,09,Giảm tiền gửi và cho vay các TCTD khác,4.465.614,4.900.564,,4465614.0,4900564.0
10,10,10,Giảm/(tăng) các khoản về kinh doanh chứng khoán,16.815.310,(4.625.179),,16815310.0,-4625179.0
11,11,11,(Tăng)/giảm các khoản cho vay khách hàng,(7.023.227),225.809,,-7023227.0,225809.0
12,12,12,"Tăng nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư",(1.689.093),(549.028),,-1689093.0,-549028.0
13,13,13,(Tăng)/giảm về tài sản hoạt động khác,(2.486.810),3.727.839,,-2486810.0,3727839.0
,,,Những thay đổi về nợ hoạt động,(12.577.911),(4.996.786),,-12577911.0,-4996786.0
14,14,14,(Giảm)/tăng các khoản nợ Chính phủ và NHNN,(641.421),4.985.160,,-641421.0,4985160.0
15,15,15,Giảm tiền gửi và vay từ các TCTD khác,(6.852.247),(9.054.062),,-6852247.0,-9054062.0
16,16,16,Giảm tiền gửi của khách hàng,(4.957.709),(1.995.135),,-4957709.0,-1995135.0
17,17,17,Tăng phát hành giấy tờ có giá,80.716,297.331,,80716.0,297331.0
18,18,18,"Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",(137.000),(2.751),,-137000.0,-2751.0
19,19,19,(Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,(112.394),76.882,,-112394.0,76882.0
20,20,20,Tăng khác về nợ hoạt động,42.662,698.287,,42662.0,698287.0
21,21,21,Chi từ các quỹ của TCTD,(518),(2.498),,-518.0,-2498.0
I,I,I,LU'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG KINH DOANH,194.849,82.707,,194849.0,82707.0
