row_label_raw,row_label_full,col_0,1/1/2015Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2015Triệu VND,numeric__1/1/2015Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2015Triệu VND
Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,49.044,-,-,49.044,49044.0,,,49044.0
Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,1.781,19.458,(18.683),2.556,1781.0,19458.0,-18683.0,2556.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,50.599,(50.599),-,,50599.0,-50599.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.650,44.256,(44.218),3.688,3650.0,44256.0,-44218.0,3688.0
,,,5.431,114.313,(113.500),6.244,5431.0,114313.0,-113500.0,6244.0
