row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,31/12/2015,31/12/2015_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__31/12/2015,numeric__31/12/2015_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản",15.391,"0,04%",12.169,"0,04%",15391.0,0.0004,12169.0,0.0004
Khai khoáng,Khai khoáng,Khai khoáng,340.127,"0,97%",407.903,"1,46%",340127.0,0.0097,407903.0,0.0146
Chế biến thủy hải sản,Chế biến thủy hải sản,Chế biến thủy hải sản,245.046,"0,70%",210.799,"0,75%",245046.0,0.006999999999999999,210799.0,0.0075
"Sản xuất, chế biến lương thực thực phẩm, đồ uống, thức ăn chăn nuôi","Sản xuất, chế biến lương thực thực phẩm, đồ uống, thức ăn chăn nuôi","Sản xuất, chế biến lương thực thực phẩm, đồ uống, thức ăn chăn nuôi",740.660,"2,11%",888.817,"3,17%",740660.0,0.021099999999999997,888817.0,0.0317
"Dệt may, sản xuất da dày, sản xuất trang phục","Dệt may, sản xuất da dày, sản xuất trang phục","Dệt may, sản xuất da dày, sản xuất trang phục",124.629,"0,36%",114.073,"0,41%",124629.0,0.0036,114073.0,0.0040999999999999995
"Khai thác và sơ chế gỗ, chế biến gỗ, sản xuất sản phẩm từ gỗ và lâm sản khác","Khai thác và sơ chế gỗ, chế biến gỗ, sản xuất sản phẩm từ gỗ và lâm sản khác","Khai thác và sơ chế gỗ, chế biến gỗ, sản xuất sản phẩm từ gỗ và lâm sản khác",118.265,"0,34%",118.303,"0,42%",118265.0,0.0034000000000000002,118303.0,0.0042
Sản xuất giấy và các sản phẩm từ giấy và in ấn,Sản xuất giấy và các sản phẩm từ giấy và in ấn,Sản xuất giấy và các sản phẩm từ giấy và in ấn,66.888,"0,19%",64.357,"0,23%",66888.0,0.0019,64357.0,0.0023
"Sản xuất thuốc, hoá được, được liệu; cao su, nhựa, phân bón, hoá chất","Sản xuất thuốc, hoá được, được liệu; cao su, nhựa, phân bón, hoá chất","Sản xuất thuốc, hoá được, được liệu; cao su, nhựa, phân bón, hoá chất",279.739,"0,80%",204.275,"0,73%",279739.0,0.008,204275.0,0.0073
"Sản xuất vật liệu xây dựng (trừ thép, Inox, sơn, matit và các chất tương tự)","Sản xuất vật liệu xây dựng (trừ thép, Inox, sơn, matit và các chất tương tự)","Sản xuất vật liệu xây dựng (trừ thép, Inox, sơn, matit và các chất tương tự)",63.351,"0,18%",44.658,"0,16%",63351.0,0.0018,44658.0,0.0016
Sản suất thép thành phẩm,Sản suất thép thành phẩm,Sản suất thép thành phẩm,92.549,"0,26%",41,"0,00%",92549.0,0.0026,41.0,0.0
Sản suất phối thép,Sản suất phối thép,Sản suất phối thép,15.504,"0,04%",27.808,"0,10%",15504.0,0.0004,27808.0,0.001
Sản xuất Inox và luyện kim khác,Sản xuất Inox và luyện kim khác,Sản xuất Inox và luyện kim khác,248.953,"0,71%",354.799,"1,27%",248953.0,0.0070999999999999995,354799.0,0.0127
"Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy","Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy","Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy",123.139,"0,35%",118.156,"0,42%",123139.0,0.0034999999999999996,118156.0,0.0042
"Sản xuất điện tử, thiết bị điện, máy vi tính quang học, thiết bị viễn thông","Sản xuất điện tử, thiết bị điện, máy vi tính quang học, thiết bị viễn thông","Sản xuất điện tử, thiết bị điện, máy vi tính quang học, thiết bị viễn thông",370.909,"1,06%",260.113,"0,93%",370909.0,0.0106,260113.0,0.009300000000000001
"Đóng tàu, thuyền","Đóng tàu, thuyền","Đóng tàu, thuyền",192.070,"0,55%",380.606,"1,36%",192070.0,0.0055000000000000005,380606.0,0.013600000000000001
"Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bị y tế, giáo dục, thể dục thể thao","Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bị y tế, giáo dục, thể dục thể thao","Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bị y tế, giáo dục, thể dục thể thao",2.265,"0,01%",1.647,"0,01%",2265.0,0.0001,1647.0,0.0001
"Sản xuất và phân phối điện, năng lượng","Sản xuất và phân phối điện, năng lượng","Sản xuất và phân phối điện, năng lượng",40.193,"0,11%",73.272,"0,26%",40193.0,0.0011,73272.0,0.0026
Xây dựng,Xây dựng,Xây dựng,1.755.537,"5,01%",1.057.261,"3,77%",1755537.0,0.0501,1057261.0,0.0377
Thương mại hàng công nghiệp nhẹ và hàng tiêu dùng,Thương mại hàng công nghiệp nhẹ và hàng tiêu dùng,Thương mại hàng công nghiệp nhẹ và hàng tiêu dùng,1.959.592,"5,59%",1.096.056,"3,91%",1959592.0,0.0559,1096056.0,0.0391
"Kinh doanh phân bón, hóa chất, các sản phẩm hóa chất khác, thuốc, hóa được, được liệu, thiết bị y tế","Kinh doanh phân bón, hóa chất, các sản phẩm hóa chất khác, thuốc, hóa được, được liệu, thiết bị y tế","Kinh doanh phân bón, hóa chất, các sản phẩm hóa chất khác, thuốc, hóa được, được liệu, thiết bị y tế",101.282,"0,29%",121.503,"0,43%",101282.0,0.0029,121503.0,0.0043
"Thương mại xăng, dầu, gas, khí đốt","Thương mại xăng, dầu, gas, khí đốt","Thương mại xăng, dầu, gas, khí đốt",292.955,"0,84%",213.469,"0,76%",292955.0,0.0084,213469.0,0.0076
"Kinh doanh sắt thép, xi măng, vật liệu xây dựng tổng hợp khác","Kinh doanh sắt thép, xi măng, vật liệu xây dựng tổng hợp khác","Kinh doanh sắt thép, xi măng, vật liệu xây dựng tổng hợp khác",526.385,"1,50%",486.949,"1,74%",526385.0,0.015,486949.0,0.0174
Thương mại hàng công nghiệp nặng khác,Thương mại hàng công nghiệp nặng khác,Thương mại hàng công nghiệp nặng khác,373.533,"1,07%",263.528,"0,94%",373533.0,0.010700000000000001,263528.0,0.009399999999999999
Kinh doanh vận tải bộ và đường sông,Kinh doanh vận tải bộ và đường sông,Kinh doanh vận tải bộ và đường sông,184.982,"0,53%",270.526,"0,97%",184982.0,0.0053,270526.0,0.0097
Kinh doanh vận tải biển,Kinh doanh vận tải biển,Kinh doanh vận tải biển,974.041,"2,78%",2.197.277,"7,84%",974041.0,0.0278,2197277.0,0.0784
"Kinh doanh dịch vụ khách sạn, du lịch, ăn uống, vui chơi giải trí","Kinh doanh dịch vụ khách sạn, du lịch, ăn uống, vui chơi giải trí","Kinh doanh dịch vụ khách sạn, du lịch, ăn uống, vui chơi giải trí",157.749,"0,45%",317.184,"1,13%",157749.0,0.0045000000000000005,317184.0,0.0113
Kinh doanh bắt động sản và cơ sở hạ tầng,Kinh doanh bắt động sản và cơ sở hạ tầng,Kinh doanh bắt động sản và cơ sở hạ tầng,11.756.914,"33,53%",9.795.579,"34,95%",11756914.0,0.3353,9795579.0,0.34950000000000003
Kinh doanh dịch vụ bưu chính viễn thông,Kinh doanh dịch vụ bưu chính viễn thông,Kinh doanh dịch vụ bưu chính viễn thông,488.576,"1,39%",106.022,"0,38%",488576.0,0.0139,106022.0,0.0038
"Dịch vụ công nghệ, khoa học công nghệ, dịch vụ hành chính, hỗ trợ; giáo dục y tế; Thông tin và truyền thông khác.","Dịch vụ công nghệ, khoa học công nghệ, dịch vụ hành chính, hỗ trợ; giáo dục y tế; Thông tin và truyền thông khác.","Dịch vụ công nghệ, khoa học công nghệ, dịch vụ hành chính, hỗ trợ; giáo dục y tế; Thông tin và truyền thông khác.",276.284,"0,79%",197.368,"0,70%",276284.0,0.0079,197368.0,0.006999999999999999
Kinh doanh kho bãi và các dịch vụ hỗ trợ,Kinh doanh kho bãi và các dịch vụ hỗ trợ,Kinh doanh kho bãi và các dịch vụ hỗ trợ,125.452,"0,36%",167.313,"0,60%",125452.0,0.0036,167313.0,0.006
Hoạt động tài chính và chứng khoán,Hoạt động tài chính và chứng khoán,Hoạt động tài chính và chứng khoán,535.759,"1,53%",342.698,"1,22%",535759.0,0.015300000000000001,342698.0,0.012199999999999999
"Cho vay hộ kinh doanh, cá nhân","Cho vay hộ kinh doanh, cá nhân","Cho vay hộ kinh doanh, cá nhân",10.861.431,"30,98%",7.558.453,"26,97%",10861431.0,0.3098,7558453.0,0.2697
Ngành khác,Ngành khác,Ngành khác,1.614.926,"4,58%",550.923,"1,97%",1614926.0,0.0458,550923.0,0.0197
