row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Các khoản cho vay các đối tác doanh nghiệp dài hạn đến hạn thu hồi (i),Các khoản cho vay các đối tác doanh nghiệp dài hạn đến hạn thu hồi (i),Các khoản cho vay các đối tác doanh nghiệp dài hạn đến hạn thu hồi (i),6.583.452,6.832.550,6583452.0,6832550.0
Các khoản cho vay các đối tác doanh nghiệp (ii),Các khoản cho vay các đối tác doanh nghiệp (ii),Các khoản cho vay các đối tác doanh nghiệp (ii),1.062.214,261.673,1062214.0,261673.0
Các khoản cho vay các đối tác cá nhân (iii),Các khoản cho vay các đối tác cá nhân (iii),Các khoản cho vay các đối tác cá nhân (iii),611.200,6.929.900,611200.0,6929900.0
Khoản cho vay với bên liên quan(Thuyết minh số 37),Khoản cho vay với bên liên quan(Thuyết minh số 37),Khoản cho vay với bên liên quan(Thuyết minh số 37),-,800.000,,800000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.256.866,14.824.123,8256866.0,14824123.0
Dự phòng phải thu về cho vay ngắn hạn khó đòi,Dự phòng phải thu về cho vay ngắn hạn khó đòi,Dự phòng phải thu về cho vay ngắn hạn khó đòi,(84.400),(70.638),-84400.0,-70638.0
