row_label_raw,row_label_full,Khoản vay,Nguyên tệ,Lãi suất,numeric__Nguyên tệ,numeric__Lãi suất
Khoản vay có tài sản đầm bảo,Khoản vay có tài sản đầm bảo,Khoản vay có tài sản đầm bảo,VND,"Lãi suất thả nổi, lãi suất trong năm từ 7,5% đến 13,93%/năm",,
Khoản vay không có tài sản đầm bảo,Khoản vay không có tài sản đầm bảo,Khoản vay không có tài sản đầm bảo,VND,Lãi suất cố định 9%/năm,,
Khoản vay có tài sản đầm bảo và không có hợp đồng hoán đổi lãi suất,Khoản vay có tài sản đầm bảo và không có hợp đồng hoán đổi lãi suất,Khoản vay có tài sản đầm bảo và không có hợp đồng hoán đổi lãi suất,USD,"Lãi suất thả nổi, lãi suất trong năm từ 0,91% đến 8,07%/năm",,
Khoản vay có tài sản đầm bảo và có lãi suất thả nổi được hoán đổi thành lãi suất cố định (đồng thời có tỷ,Khoản vay có tài sản đầm bảo và có lãi suất thả nổi được hoán đổi thành lãi suất cố định (đồng thời có tỷ,Khoản vay có tài sản đầm bảo và có lãi suất thả nổi được hoán đổi thành lãi suất cố định (đồng thời có tỷ,USD,"Lãi suất cố định theo hợp đồng hoán đổi, lãi suất trong năm từ 4,1% đến 9,15%/năm",,
