row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Đặt cọc cho mục đích đầu tư (i),Ngắn hạn > Đặt cọc cho mục đích đầu tư (i),Đặt cọc cho mục đích đầu tư (i),12.932.401,2.049.701,12932401.0,2049701.0
Đặt cọc cho mục đích thương mại (ii),Ngắn hạn > Đặt cọc cho mục đích thương mại (ii),Đặt cọc cho mục đích thương mại (ii),-,1.032.337,,1032337.0
Đặt cọc với các bên liên quan (Thuyết minh số 37),Ngắn hạn > Đặt cọc với các bên liên quan (Thuyết minh số 37),Đặt cọc với các bên liên quan (Thuyết minh số 37),367.656,543.000,367656.0,543000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,13.300.057,3.625.038,13300057.0,3625038.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Đặt cọc cho mục đích đầu tư,Dài hạn > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,-,299.089,,299089.0
Đặt cọc cho mục đích thương mại (ii),Dài hạn > Đặt cọc cho mục đích thương mại (ii),Đặt cọc cho mục đích thương mại (ii),1.032.337,-,1032337.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.032.337,299.089,1032337.0,299089.0
