row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,57.702.230,13.620.138,57702230.0,13620138.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,24.171.036,24.671.044,24171036.0,24671044.0
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,21.948.351,20.828.019,21948351.0,20828019.0
"Chi phí khấu hao, hao mòn và phân bổ lợi thế thương mại","Chi phí khấu hao, hao mòn và phân bổ lợi thế thương mại","Chi phí khấu hao, hao mòn và phân bổ lợi thế thương mại",21.284.073,14.919.628,21284073.0,14919628.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,16.262.978,12.187.231,16262978.0,12187231.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),12.054.934,20.052.351,12054934.0,20052351.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,153.423.602,106.278.411,153423602.0,106278411.0
