row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Cá nhân số 10,Cá nhân số 10,Cá nhân số 10,Thành viên mật thiết trong gia đình của cổ đông lớn,Phải trả cho giao dịch mua phần vốn góp và tài sản,-,295.283,,,,295283.0
Cá nhân số 11,Cá nhân số 11,Cá nhân số 11,Thành viên HĐQT một công ty con,Đặt cọc mua cổ phần,343.170,-,,,343170.0,
