row_label_raw,row_label_full,col_0,col_1,2023VND,2022VND,numeric__col_1,numeric__2023VND,numeric__2022VND
(i),(i),(i),Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,,,
(i),(i) > (i),(i),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,16.817.547.868,54.621.577.164,,16817547868.0,54621577164.0
(i),(i) > (i),(i),Công ty Cổ phần Cảng Xanh VIP,8.696.299.510,65.141.438.841,,8696299510.0,65141438841.0
(i),(i) > (i),(i),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,6.310.632.003,19.912.575.456,,6310632003.0,19912575456.0
(i),(i) > (i),(i),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,4.159.871.862,14.037.915.027,,4159871862.0,14037915027.0
(i),(i) > (i),(i),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,2.751.832.230,10.923.045.060,,2751832230.0,10923045060.0
(i),(i) > (i),(i),Công ty Cổ phần Cảng Cạn Quảng Bình - Đình Vũ,270.726.899,72.723.882,,270726899.0,72723882.0
(i),(i) > (i),(i),Công ty TNHH Cảng Nam Hải Đình Vũ,151.603.200,-,,151603200.0,
(i),(i) > (i),(i),Công ty Cổ phần Container Miền Trung,19.083.709,-,,19083709.0,
(i),(i) > (i),(i),,39.177.597.281,164.709.275.430,,39177597281.0,164709275430.0
(ii),(ii),(ii),Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,,,
(ii),(ii) > (ii),(ii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,13.970.809.200,1.416.000.000,,13970809200.0,1416000000.0
(ii),(ii) > (ii),(ii),Công ty Cổ phần Cảng Xanh VIP,9.828.000.000,9.384.000.000,,9828000000.0,9384000000.0
(ii),(ii) > (ii),(ii),Công ty TNHH Một thành viên Vận tải biển Ngõi sao Xanh,5.694.239.760,4.012.144.889,,5694239760.0,4012144889.0
(ii),(ii) > (ii),(ii),Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,1.932.000.000,1.116.000.000,,1932000000.0,1116000000.0
(ii),(ii) > (ii),(ii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,1.932.000.000,1.116.000.000,,1932000000.0,1116000000.0
(ii),(ii) > (ii),(ii),Công ty Cổ phần Container Miền Trung,-,208.700.000,,,208700000.0
(ii),(ii) > (ii),(ii),Công ty TNHH Một thành viên Viconship Hồ Chí Minh,-,202.907.360,,,202907360.0
(ii),(ii) > (ii),(ii),,33.357.048.960,17.455.752.249,,33357048960.0,17455752249.0
(iii),(iii),(iii),Bán tài sản cố định,Bán tài sản cố định,Bán tài sản cố định,,,
(iii),(iii) > (iii),(iii),Công ty TNHH Một thành viên Trung tâm Logistics Xanh,980.980.904,-,,980980904.0,
(iii),(iii) > (iii),(iii),Công ty TNHH Một thành viên Dịch vụ Cảng Xanh,454.545.455,-,,454545455.0,
(iii),(iii) > (iii),(iii),Công ty Cổ phần Cảng Xanh VIP,-,166.666.667,,,166666667.0
(iii),(iii) > (iii),(iii),Ông Nguyễn Việt Trung,-,46.296.296,,,46296296.0
(iii),(iii) > (iii),(iii),,1.435.526.359,212.962.963,,1435526359.0,212962963.0
(iv),(iv),(iv),Thu nhập khác,Thu nhập khác,Thu nhập khác,,,
(iv),(iv) > (iv),(iv),Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,-,323.756.250,,,323756250.0
