row_label_raw,row_label_full,Công ty Cổ phần Container Miền Trung,3.789.473.684,4.815.789.470,numeric__3.789.473.684,numeric__4.815.789.470
Công ty TNHH Một thành viên Trung tâm Logistics Xanh,Công ty TNHH Một thành viên Trung tâm Logistics Xanh,Công ty TNHH Một thành viên Trung tâm Logistics Xanh,-,2.368.421.052,,2368421052.0
Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,-,4.421.052.632,,4421052632.0
,,,3.789.473.684,11.605.263.154,3789473684.0,11605263154.0
