row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Revenue from sales of goods,Revenue from sales of goods,Revenue from sales of goods,"2,849,772,328,118","2,160,015,145,084",,
Revenue from rendering of services,Revenue from rendering of services,Revenue from rendering of services,"21,032,161,657","22,745,272,572",,
Other revenue,Other revenue,Other revenue,"68,366,946,221","57,123,281,960",,
,,,"2,939,171,435,996","2,239,883,699,616",,
In which: Revenue from related parties,In which: Revenue from related parties,In which: Revenue from related parties,"203,547,014,319","81,479,150,343",,
